frame,hip_angle_r,knee_angle_r,foot_strike_angle_r,hip_angle_l,knee_angle_l,foot_strike_angle_l,torso_angle,hip_angle_r_smooth,knee_angle_r_smooth,foot_strike_angle_r_smooth,hip_angle_l_smooth,knee_angle_l_smooth,foot_strike_angle_l_smooth,torso_angle_smooth,stride_phase,hip_symmetry,knee_symmetry
29,162.23155398670872,154.6228760725274,103.7596200462088,177.6606576888221,169.68293917397628,95.42365340081004,3.3711433239623627,160.2586844935052,151.37285360327178,102.60622510760744,173.19999052543756,164.05407911591885,99.87749262055888,3.6081502657294795,28,15.429103702113395,15.06006310144889
30,164.93973528015812,170.6904285134449,95.04510413263051,173.51779126826963,170.44850453335303,88.13071977602947,3.3200043263538546,164.58659186146016,163.5489424581389,100.14291447116206,174.5225753835265,167.51690666374628,94.04679313646551,3.0248592050684326,29,8.578055988111515,0.2419239800918831
31,168.04536123637303,179.97109403456088,94.7160628768793,170.28125953479716,167.60227850450894,92.4721866774072,2.577373157830158,168.7586609686495,168.60970369840737,98.83799339034263,175.47203520521214,166.3104223707632,92.69856449216026,2.2555775775725833,30,2.2358982984241322,12.368815530051933
32,169.35557449846192,177.0755596508714,102.35241022709968,169.92557340275204,158.75157186187033,96.93157247143915,1.5836952557778576,171.10521934281564,167.3304322452821,96.50029695681641,175.40818733130794,158.44267753001355,94.69404075289361,1.4955499406406587,31,0.5699989042901166,18.32398778900108
33,177.1341846098324,149.3944309250967,94.75007946943914,179.51091025129034,161.1871072789385,100.36818879223978,0.3251403696109593,170.86534489882618,159.5302704013854,91.95623868291622,175.358654767031,148.82071683170324,101.39261302039628,1.119403988051941,32,2.376725641457938,11.792676353841784
34,174.61441246974798,158.6374802917965,93.80072240056342,179.65708502654635,128.59735913393277,97.00182524994544,0.8921802892683867,170.7116102195629,151.47213358960414,91.76726376394797,174.94188389264056,137.8692315832036,107.15889549574169,1.0842264634347352,33,5.0426725567983794,30.040121157863723
35,168.93380403373837,130.54764456015192,87.30381690034099,174.89393631125708,126.02410189901155,116.95023556121004,0.4901245100442177,171.42521347592736,145.40233936669702,92.38199164309361,173.64285259612984,128.97482712590235,111.43470929284419,1.3161238387062368,34,5.96013227751871,4.523542661140368
36,163.94389607547365,134.79488485261496,80.70114420616139,171.67319474895646,122.1844467649206,120.88070369098583,1.996957352611087,171.8648628909646,144.07600674287093,91.61605341695335,171.94899588784398,124.78842773073036,113.02564195313167,1.6990239350467575,35,7.729298673482816,12.610438087694362
37,168.81577639938592,146.74043885827123,96.59091375845551,170.13386637417153,124.3333576053912,120.88070369098583,2.465433521168628,171.7959395959636,147.9835459269237,88.38421972119275,169.72148554602154,126.82079459718327,111.80889206289075,1.992904517957085,36,1.3180899747856074,22.407081252880033
38,176.59654255738803,160.09045944860037,95.53428204548392,162.7745001930353,126.59216769439942,104.36879319237669,3.061279108905448,171.33378225810944,155.54865616057768,87.59312692603703,167.5345521287353,134.87743443012158,109.85678452369007,2.188627546199121,37,13.82204236435274,33.49829175420095
39,178.5599181740714,165.48048188509384,91.68627266020476,163.5790827080743,144.98721384845712,100.848951415694,2.438112720330377,172.02023220773924,160.62318809045064,87.74110728085054,167.1109083267341,148.29852879332765,106.73279208893217,2.0418031641731624,38,14.980835465997103,20.49326803663672
40,172.40687223140165,170.06319616370155,82.2739541107124,169.63654136122975,163.46699480484324,99.8829753002002,1.2288667825388937,174.49817943687535,166.40915922401757,88.85447782995372,168.01510046703038,155.69670281874906,100.99538687802263,1.6162963418459508,39,2.770330870171904,6.596201358858309
41,170.61863228609693,165.89861914337658,79.04016971579574,170.68898006484923,175.45109496008365,95.51778275045136,0.6670630545440936,176.15067147881837,163.7185970417923,90.4242620218148,168.47353645659223,166.3082103889322,97.90849246628947,1.0566537910550067,40,0.07034777875230702,9.552475816707073
42,172.45891353738185,158.2504046940807,96.12678583095784,171.75109519243682,178.3911986743492,102.1621647845941,1.0180736003491582,174.92210849645252,154.95505497735252,91.59745884179598,168.54152238727528,171.7027765382678,98.34743019601565,0.9255035495514925,41,0.707818344945025,20.140793980268512
43,174.71659840018208,147.13526069808262,100.08736716955384,169.5221206093742,165.61752346526248,98.50168978652478,0.6782182646355155,172.75160945701194,144.3046399476601,97.90300428691268,168.8343610356529,169.91847379038308,99.8057677405937,0.9302824002582499,42,5.194477790807866,18.48226276717986
44,178.91312605247398,133.54463520531476,101.7695392210914,168.0561331236636,154.29133766428353,98.24224499271416,0.7953041603702264,169.66508262102877,132.81144421921346,104.19785289603018,167.86224306760352,163.8438508812813,100.75292163296606,1.6281270627512385,43,10.85699292881037,20.74670245896877
45,167.2177251246286,116.48140334827978,108.96080203131376,163.50564184003085,178.46112239878198,103.40913812148986,2.89151846813045,166.66064942096247,123.61786995726425,108.52779122180755,166.7531813565231,157.08589348001146,101.7976167926006,2.7373226906793393,44,3.712083284597753,61.9797190505022
46,159.05479253011328,114.30146036282738,113.51951075323474,165.43847261682737,141.7256887160284,105.75317584468628,4.3290481298581325,162.20228819257053,120.46970341549434,109.8436551547836,167.69123313679955,153.3579192252963,100.66690719676737,3.9079110039826053,45,6.383680086714094,27.424228353201016
47,158.72801082323173,123.48744814742676,117.73252112221084,168.91352250037778,137.83336288826402,94.34470369859812,4.402779561788342,160.2825096041298,125.37906618633255,106.83804958177538,169.32592153668753,153.43916296556466,96.5782679860194,5.196326403675776,46,10.185511677146053,14.345914740837259
48,153.5479407184073,125.91256348242224,98.97757328737652,170.46155541360773,156.29876697476575,98.81558286727892,7.084621432519054,160.06970605825515,133.8346317685564,102.89132779581212,171.36019187525147,157.03258554180871,93.85082719534473,6.288460592263236,47,16.913614695200437,30.386203492343512
49,159.18236744673516,147.18646893885534,93.63353064306104,174.97366119295708,163.2349113713017,92.7471846612033,6.979090455876941,161.13954457503695,146.26905001263574,99.37770960589684,172.61332155793582,161.4259926445196,91.89332417882522,6.85494279241069,48,15.791293746221925,16.048442432446365
50,163.55014767699643,167.37441541688148,95.27039425159889,178.94162465473934,171.8459360409878,80.99640783839655,6.810080850922093,164.95681821035708,159.68441381496342,96.36293764462636,173.072662328226,163.8952189182736,91.04709755639801,6.580761613374666,49,15.391476977742911,4.471520624106319
51,179.5476559242462,179.4357399444521,90.97073106515636,173.18502656859596,170.21930163790825,84.97165967448927,6.905224085327268,168.87915987725233,171.8048044044944,95.94493469728484,173.6743211602489,166.03456136325838,93.46085936495035,5.713810726791307,50,6.362629355650228,9.216438306543864
52,172.0576046962989,168.23298183806403,94.5041886176318,170.34399075142554,166.75936971318987,98.41907234601494,4.685580134789205,171.12273766410297,174.94143564961593,96.54601072479596,173.64066545552316,163.40851112506527,90.88074388881878,4.757580379311687,51,1.713613944873373,1.4736121248741654
53,169.07475762215722,177.85802940034165,105.28283279107916,168.43056783957104,159.41534412828364,101.2963342082732,3.150763001463612,171.87942963465736,171.01014939195272,100.1241227706528,173.40530957296426,155.6342764247579,90.47486239091364,3.3656056534817207,52,0.6441897825861815,18.442685272058014
54,171.39810543479993,171.13730472789467,106.53423761848464,171.890038671859,143.21354963586964,99.95852793811012,1.3935850885112389,169.46735334164134,160.33484430906066,102.64603026637016,172.58588463428492,146.6798727755363,95.64825527901354,2.5796353528384897,53,0.4919332370590723,27.923755092025033
55,169.08756990504293,159.96769433819327,107.41485633851362,178.65106619821182,125.08890454139846,95.10921137255497,1.1428250026522335,168.03787596949485,150.1920202594706,105.26948068587784,171.73482511378927,137.43574753846832,100.13807091528557,2.15706467477741,54,9.563496293168896,34.878789796794806
56,163.7046762566321,121.9735953030862,99.56821687563462,171.6064863350785,140.8089410476779,71.43622115608841,2.640037457980989,166.88164322561326,144.28602971550902,107.51327101450565,171.17461747854435,130.95595313884962,102.13674298309388,2.07353185368465,55,7.9018100784464025,18.835345744591706
57,163.39241581388106,127.58486902242394,105.47565353467267,170.25216575597094,126.83232211854622,119.59440816025904,2.0321294541185817,168.3938300018135,143.85743539626435,106.06550043857759,169.937197595674,128.43112726552116,101.86197770806666,2.428688656324228,56,6.859749942089877,0.7525469038777288
58,166.4485495805552,140.64871645802347,105.40126925931794,167.17569262745712,127.09768264188364,120.88070369098583,4.011060022928876,169.46901572628764,145.8360457145576,101.02437012484597,168.48773871256475,131.43084704559146,101.97926664863296,2.7549799366626577,57,0.7271430469019151,13.551033816139835
59,179.30433060787252,161.9885730163883,105.08002279261562,164.87637851956157,134.0338342139902,98.89419146999576,3.4133633318158845,170.25375836560085,152.23191132188677,96.4314856336417,166.81319146671615,139.81799147235665,101.9118662908981,3.0172450621746263,58,14.427952088310946,27.95473880239811
60,174.59852528892853,170.54884125631628,94.02276311436988,163.89005176095134,146.20805076238133,98.11721279409788,2.8647526710485947,172.24612971566174,160.33642937039167,92.50488647713084,165.7614914348755,149.45506881484187,101.94747948867968,3.009376224865477,59,10.70847352797719,24.340790493934946
61,172.28051883936052,171.31095262019295,81.18035370971306,166.1506776465164,160.1479359903561,92.5667198369986,2.5894817342435656,175.1544675535882,168.0988998308648,89.62651353312785,166.31526897934432,156.07840193956002,101.47655271636772,2.6467546828343185,0,6.129841192844111,11.163016629836847
62,171.5238753695407,167.66094746437838,79.5928581205036,168.43481176344295,171.7230851278652,94.52732908224668,2.2880402921604888,176.5806098560018,166.2684441391615,87.84321783139075,166.76656448263572,164.68358094294484,93.73696584475908,2.5499395249436017,1,3.0890636060977386,4.062137663486823
63,173.91564527106587,157.91236346014423,90.80177040602896,168.55987568848892,174.74134019580043,95.0820056290086,2.674403303630559,175.27775674245342,157.73059893577283,89.130887801012,166.90155612789482,168.7870226017613,92.19775161548925,2.784929571102494,2,5.355769582576954,16.828976735656198
64,177.6489799403385,147.71658373510238,95.71395270079232,167.53142982072788,166.68349684289385,98.10959378669756,2.968668214615662,172.1150523504922,145.69146861906734,95.69069723921635,166.57151442714908,167.11176899455333,94.57099171236177,3.419821104176183,3,10.117550119610627,18.96691310779147
65,175.7080237430282,135.98051334540546,100.57520514681713,165.73513855302207,159.99072746996592,96.96047169368585,3.3122663012514058,169.4652255173053,133.64239279344298,102.47619930905988,165.418365588698,161.7330259099466,97.31016543469568,4.24627572509273,4,9.972885190006139,24.010214124560463
66,164.9162915795798,119.00405122423255,110.94179932622164,164.82543370123068,159.60810516770275,91.2321976027744,5.779524386947203,165.66860543250834,124.03621123402664,107.70163024085906,164.25073561318638,155.71997218743778,101.68017452821633,5.223981412914574,5,0.0908578783491123,40.60405394347019
67,156.07775328724836,112.83872466771568,114.8930516495416,162.15138094747564,147.38287623251887,103.42053142262267,7.368617146925504,161.1272097242404,118.64908799352233,109.97752856533101,164.8009751279714,151.56790545055017,104.53945131820711,6.06396628307801,6,6.073627660227288,34.54415156480319
68,155.3057495332695,117.58378701948298,119.85736371172132,164.18758969995028,140.86699792809134,110.24561181016612,6.251641418709743,156.49259850693764,119.13398860633464,108.67145141737544,167.19662697023406,150.70051343183383,105.1734684427401,6.794170274146556,7,8.881840166680774,23.283210908608353
69,153.2807782802654,121.5614806273588,96.08500393660545,166.36931729797163,150.36225774972343,112.45242840910136,7.054812353100648,153.35329215802955,125.92476576758044,105.20014189428386,169.49390942509626,153.51258669379723,102.28309403086027,7.167040521341938,8,13.088539017706239,28.80077712236462
70,152.98522038337236,136.19165355697618,97.98078205280976,173.639597024701,160.43993618281343,105.77135042848498,7.232487507580194,153.361122873736,137.91821549805036,101.11217994736363,171.19946669177847,158.2008416393718,99.6337705485256,7.09999750481596,9,20.65437664132864,24.24828262583725
71,154.5757123354642,151.4082158178712,98.39620192080406,179.75299393178722,165.842220762999,91.92181836492291,6.312058758481652,155.993851907701,151.612036734247,97.62117367108638,172.08673589010613,162.58702158000722,96.71754402462419,6.414634976907746,10,25.177281596323013,14.43400494512781
72,158.21370509309295,167.3893691231827,93.38369866632088,176.8567716150269,167.37114510474382,82.81780259262638,6.324202924423226,159.689621077404,167.65372381642786,99.4871488918588,173.66326067288463,162.17950482468123,93.01030031051022,5.501362234452964,11,18.643066521933946,0.01822401843887178
73,163.9581458082213,179.18914949027146,93.68957042614144,168.5551223122228,167.58338649355412,81.5341682372088,4.497821148049836,162.6906277932985,172.1972540754084,98.88083634729017,174.37143498409085,162.2431066902637,89.04058461556744,4.586137102163717,12,4.596976504001503,11.605762996717345
74,168.4530453839132,179.65176693930067,103.58527258012964,168.73237655137652,160.61954326134548,96.82144845036092,3.495392113043598,165.13232401264133,169.8767547759452,97.83551734329646,174.24956525184223,157.7642429967581,88.38767538667972,3.398730893159917,13,0.27933116746331166,19.032223677955187
75,168.69347834308246,171.9048705316479,107.80251762750842,172.28692906250558,145.0416535612296,97.20798789351754,2.0749677303185727,166.56814563694684,162.0916748361288,96.07731665987103,173.8419348014129,151.40142461031502,93.36010707372509,2.500578432832516,14,3.5934507194231173,26.863216970418307
76,169.37258321515486,167.86882552658284,108.018661724529,179.13877093939485,128.77340181851778,98.55632449699468,1.432983156704634,168.51440510189852,153.63118514940192,95.34373288055704,172.78247143397076,142.97943742349216,100.23371078508228,2.1215936913608493,15,9.766187724239984,39.095423708065056
77,166.12305280315584,109.91610863100328,71.11695199653505,174.26733771728533,155.57309963228644,94.43633910054638,1.572916534024877,170.15784403989,146.90437773391716,95.04317413964289,172.26740654388115,135.96814886416246,106.30395089511114,2.0552098594949646,16,8.144284914129486,45.65699100128316
78,166.97076959398257,132.3392706652793,81.82017345705081,172.04245184879105,131.17852616700077,113.37106865607056,1.9520903989373903,171.22187604886213,144.03247607753792,92.45211723558174,171.76566869231914,132.02868117643382,108.76646084694369,2.3067007786287794,17,5.071682254808479,1.1607444982785182
79,171.36071993138523,146.53966284884393,102.42993925184918,171.0355661516202,129.5154218474569,120.88070369098583,3.22281443314918,171.5689679814946,146.61343657242367,90.3219003592983,170.36270812353064,133.9641765309098,107.67965371151412,2.486604008501157,18,0.32515377976503146,17.024241001387026
80,178.97270676729548,163.0246966878168,97.57592335002168,163.58083800798184,127.30187653848792,108.152426105513,3.733044936524189,171.65964830275865,152.90287328270767,90.36623460628421,168.96099042668777,141.7035775669354,105.81679372489585,2.528404752089145,19,15.391868759313638,35.72282014932888
81,174.28594784452247,169.11081813689046,92.75117965386252,166.0698037505201,146.17902723074897,102.45719620178008,2.851651663899786,171.5007297761482,161.06502851225048,92.46116807982959,167.411636188249,149.93126891005892,103.33950335400493,2.528391475196499,20,8.216144094002374,22.931790906141487
82,170.529291040295,170.4765367634002,88.21208114923486,168.3920147369824,160.08647581865316,92.88310714469706,1.7978574990937424,172.82819555157127,169.9229426423365,96.32025201766695,168.32504138547603,154.16995521641542,101.52724589495068,2.2203834376021145,21,2.1372763033126034,10.390060944747034
83,167.50328106582913,168.53434283714486,98.93657520069031,170.31207361175254,175.50768966400136,92.67021769784452,1.2763247131706503,173.62060000335077,165.3541838478525,95.68032767649728,168.2687136460779,166.5205368852524,97.86612558199676,2.0339708159021086,22,2.80879254592341,6.973346826856499
84,169.79537602690505,158.11061555238425,97.50214622116576,169.7934097146287,177.8324039202271,94.55848278987644,1.3724567643283416,173.1820688406863,156.12312899606655,95.40716293297618,166.68251344297192,169.8786620073193,97.17530144450797,1.9605321087930558,23,0.0019663122763518004,19.721788367842862
85,174.09753223362068,147.7737771523541,97.10372004356871,166.13370094370418,163.89329299363376,102.59214825556045,2.568712602641819,171.9305581579033,144.1585675414502,101.46013186601601,165.5039008058015,166.9192294609959,97.45988029471644,2.022593250829275,24,7.963831289916499,16.11951584127965
86,179.43619015958296,132.3306064259412,100.1386680619214,168.1866357280151,158.6797595949084,105.06030166311638,2.11446679689128,170.53020876175003,131.89740977558935,104.68416874231757,163.93298515253,160.06913240287633,97.28999190937839,2.5029540753857136,25,11.249554431567873,26.349153168967206
87,170.73610512112478,115.85666077585788,109.68182293586506,157.17313141879717,169.52254358142585,96.8928649776584,3.924879578698509,168.8468762031335,123.23932179256062,108.34383444638752,163.3201157351818,153.04219061107693,97.46396261001894,3.122074343151982,26,13.56297370232761,53.665882805567975
88,163.5611654813911,114.49877824829854,114.48331764560334,157.17313141879717,125.42102184968763,94.90398585309131,3.685429444004871,166.38646656768913,120.00872408825514,109.19852141387804,164.6801313008404,148.0407776563698,95.37270245943589,3.7706454327033794,27,6.388034062593931,10.922243601389098
89,159.8210199134023,119.9847191127745,120.54755781574156,167.8439342539731,137.68085414606588,84.30110175215542,3.41461702249816,163.54460317354238,124.46603861498188,109.47972018940555,167.29175591091868,147.6618428936303,90.99375316964033,4.337312940808122,28,8.022914340570793,17.696135033291384
90,157.62126329915577,127.77131115984446,95.49681467102906,172.57524464440115,155.17952059124994,89.39479390728843,4.888306063050974,161.22610175333367,134.1031533748451,107.63936989854184,169.91734427462444,151.87596653987958,84.9146968874927,4.643026280871331,29,14.953981345245381,27.40820943140548
91,162.81439936171714,151.09777890487803,110.3181981028534,175.80227643112016,159.43062134909314,88.3719963570303,4.799821853299242,160.14429968336236,149.04273113415303,106.7072361215377,171.3901661384486,154.7413511132183,83.07190068456413,4.631085452240586,30,12.987877069403027,8.332842444215117
92,162.5693948157342,165.8032461807463,97.99929314256596,178.2192701806645,166.92624302032624,80.09976858798525,4.872817533262509,162.92712313031487,162.02382834527515,101.60760624722451,172.9466024688095,163.05876278654893,84.34998050731355,4.011732639625584,31,15.649875364930296,1.1229968395799403
93,166.28339364631634,179.5192703966878,97.37018114180532,172.2416139985795,170.14323048985776,77.98552704783008,4.016129633022363,166.3806291486021,171.33883791230488,96.55632325974545,173.21814722939814,171.51263177808107,85.48899744024646,3.324938958622239,32,5.958220352263169,9.376039906830044
94,168.24403812750415,178.46661295040104,98.29231639774116,167.18857051412417,169.60849022696604,86.08299073541927,2.2968747757810304,169.67659236843699,174.82405297936674,94.82850706905097,172.27736266980838,168.560227247392,90.04306159431945,2.368119946276039,33,1.0554676133799887,8.858122723435002
95,171.03187502770675,178.52842730552817,104.89954385496968,166.80071966719956,160.7011851222206,106.36534817023416,0.56571383030099,171.5005409138498,170.67740170418992,99.9836829721485,172.23991691302422,161.9920563949646,95.32445739125811,1.219562412161153,34,4.231155360507188,17.82724218330756
96,177.81763140799427,155.8458314690716,83.86890356173943,171.82289062002943,176.19090000107877,102.03230409036344,0.0172308032545693,170.6299416601106,160.3306308980015,102.81567484680349,171.8862648092234,152.86643341859013,104.39146672699304,0.685614892948598,35,5.994740787964844,20.34506853200716
97,171.81381921840486,154.0932110231335,102.9401319058859,177.05302413326214,131.64744860662992,102.73178166469204,0.4479915474101948,170.3155119729908,150.8289819910623,107.35563480325604,171.88050674266185,142.61272327937445,112.21543494035339,0.6938907586081375,36,5.239204914857282,22.445762416503584
98,169.48545532903063,137.76748962271566,121.2190059488978,174.2261577681017,122.52603234283158,120.88070369098583,0.5956799855714154,170.46279676277277,144.22316688018304,111.74649383700122,171.52036489517957,133.42506284215384,114.87511071687489,1.3042090544114977,37,4.740702439071072,15.241457279884074
99,164.3803892677881,129.23904625213348,127.78460899165438,172.4923201940308,127.75295072668652,120.88070369098583,1.892223208050467,170.69972462942673,143.0091811429696,113.75925669308684,170.27828854840368,127.76745523257122,113.49630740447347,2.1730870926206487,38,8.111930926242707,1.486095525446956
100,164.63316053716005,140.28632911969814,108.79607168460298,165.6159403675887,122.5724567396495,120.88070369098583,4.289687896652684,170.90445546889862,146.15756907389923,110.65976812415265,168.24561934473016,127.92506759705371,108.80272507876722,3.089193106886322,39,0.9827798304286546,17.71387238004864
101,176.68357382425947,159.70725312039153,104.38155086556156,164.67467890631002,133.03542657946923,97.7537831634376,4.493854717595435,170.96345628083486,153.8205888698722,107.1118364259602,165.89815143691402,132.95512368571727,105.77934956596829,3.7069468852445713,40,12.008894917949448,26.671826540922297
102,178.43838976217748,167.14967928648127,105.2326518026332,160.0020266311656,141.84853225069267,89.217830230539,4.284762770262323,172.43831896277243,160.3075663215987,98.31000154018167,163.98574686578405,145.922390656859,101.41168949618921,4.007972183106513,41,18.436363131011888,25.301147035788603
