frame,hip_angle_r,knee_angle_r,foot_strike_angle_r,hip_angle_l,knee_angle_l,foot_strike_angle_l,torso_angle
1,141.32139413757127,92.18265197946879,106.24617597534505,158.59789459797665,142.7204218446409,75.5181548644188,4.98254467713874
2,139.28168586821826,90.04266112558035,125.63450130747835,158.32548210464142,141.79482798978088,84.2883966856633,3.846505973546834
3,138.6944100209494,101.22651356163009,81.64639548352459,168.76359879667282,160.38741484512465,101.11777222435397,3.2923433579197883
4,136.187473710378,111.59706403341255,88.49702543502214,175.54355479074258,160.4944312397836,77.3457866216901,3.0009862457707186
5,136.95678194258343,129.3932264680388,95.95163823310838,177.78296134034613,166.4514394357925,83.25360977960455,2.8406877876111394
6,133.9864758245505,144.99211989111427,87.8625304724056,174.98395067586583,164.81012792858414,85.88870757715308,2.566382638903498
7,141.12975245543825,147.75468160279894,100.348398382998,178.33453123654172,152.61428034939115,85.23276285525841,2.447874141465907
8,141.90737338508293,139.78666435018175,121.80128198938345,176.24983653399372,141.2229386575255,82.18254145223729,2.465465477476483
9,116.57313922433049,166.22393895055865,79.05902165478639,173.48759478456358,128.2111452127143,86.58841728065227,1.065146950984044
10,150.2456698664491,172.7749728900016,89.09234430918055,175.96137554278647,120.89377943542159,99.36887790395322,0.74718608187222
11,158.43046491051993,126.06770823006045,96.64063985180064,167.21152584599076,116.646330660348,76.67330321453363,0.5597780368629998
12,162.48060219244334,132.4656825434198,83.44800904912483,145.28116795432896,108.32424142724614,95.70574573487069,0.6940659499608105
13,172.84319024626348,148.77031879390327,71.57118724042498,137.10894894967083,96.97555795389978,91.43837427442033,0.15917280446176627
14,177.14013636600072,160.140334138254,81.16361419748831,142.5825970485082,103.21530533272824,108.74213916494875,1.1915520432247528
15,178.84340581155723,160.23180822610655,94.2510592539553,152.00016654693246,135.43021728359358,93.37696016513841,1.564263567925631
16,177.52741657387526,160.78579076277643,93.01885116976696,131.66282711148634,130.99456279946492,117.61261455694567,2.5313767948975117
17,177.314227793891,154.02985692682313,95.37962260613712,149.7442771984136,151.68652100720638,99.5423740155793,2.153139109038857
18,179.35553741041886,143.51738715433066,92.45029250732253,151.38646992320005,149.11091476602408,93.52638339793734,2.382531483978458
19,176.53030027079294,140.21348960881448,104.55386653680404,135.30826675450663,141.029065409957,93.32212656410502,2.039995900841045
20,133.42496665978035,117.8904958027955,95.2382145268971,159.00511249811206,95.11842955248879,33.54631200847195,1.1321502362688531
