frame,hip_angle_r,knee_angle_r,foot_strike_angle_r,hip_angle_l,knee_angle_l,foot_strike_angle_l,torso_angle
1,168.10073895602054,170.01617153736674,77.96893863487144,156.95281830581854,175.67574975994293,98.2889013766923,4.817827116452102
2,167.18796412736225,168.26292353375894,79.95574045016893,165.90013179828858,173.03381975646164,90.86086078354109,5.541871294488885
3,170.80982418984362,160.49359871298668,72.27402776505998,179.94675697645744,170.20950461360795,85.62449910720126,6.705870501918967
4,176.85013122817463,164.1949367679925,85.6219280453236,174.53953108751836,171.15940293982484,89.40808178925748,6.969736870838748
5,178.70908604024095,133.15328523962773,120.59054072801433,174.34778114185048,175.13050398317188,89.21176419011185,7.89526913294377
6,179.8765224287203,143.00665747925342,99.15184264665325,177.37187856436583,171.28676311005475,90.374463734353,8.460907556161997
7,179.22084210286602,135.64104230808329,122.92100189919408,176.1562881476667,172.40988136352684,87.04944755790173,8.964137483476867
8,177.0551757119201,134.14147900697796,140.32680959770332,177.60124755206903,170.18989157955588,76.69008158946146,9.02636761777298
9,174.7981510909871,133.63727780567547,113.399782703245,178.92759319484162,163.55988368923423,78.37760495762494,9.465689469236436
10,170.66612226969298,138.74138595683854,121.06602935722407,179.3789614280914,149.35127246902883,90.02644902810535,9.49365647768976
11,168.02198644940006,143.89102887805132,96.46305500786868,175.2758150683215,149.07331601158828,88.56546586132005,8.412396491321083
12,166.31987289111422,160.1071570452446,102.30415104163615,179.71767812531644,167.01703364457362,85.9365389773154,7.292843089923234
13,164.13073392800467,179.20141470875237,111.71465674711358,179.90267141836983,171.87621654126522,85.43355914204696,7.312753549586994
14,165.20682104362527,168.55793774658554,100.1199942527325,177.92829365299315,179.63561237179212,84.38073637912572,7.402370400189457
15,159.34142995699153,179.10018852203316,95.56249629980293,174.05805305314146,177.38246729739552,93.28839171999421,7.690720197867486
16,153.77186801259597,171.117291821792,95.45146185600471,173.23047649595415,178.71007380769603,91.6734305266224,8.239673048675009
17,156.8447237311917,164.95487339239105,109.65030347910945,175.9276185733293,176.42718552622088,88.70383794192941,8.950645733459941
18,157.56267297322788,163.2311413502447,113.81755216188965,176.942867266295,169.18300934699315,90.01041078070386,9.24904016911447
19,163.5516886132365,167.9579114192368,99.17014408817461,171.30724679399768,148.15514199099366,20.60310015885964,10.206955892250008
20,168.59963778457382,171.50100630870676,106.81581239063294,169.55663343861465,147.05512121398124,31.073736632174207,10.77201090398923
21,168.4253889771288,162.13749957227293,107.28545455285915,177.33781523024092,166.77347660885485,67.49902163859639,10.506615348193241
22,141.61387217871575,178.96868241997117,99.42581884277251,175.09141795275764,158.93045760024975,46.67911624988594,9.63083240935599
23,161.1464357439303,173.23344929143252,77.82326324502185,175.02912055989927,170.0169959138226,72.25612937534542,7.852366089566043
24,163.19323774586044,170.18924774936897,93.68579862182229,176.52638974812743,170.41352982370552,83.7436562440701,7.5150464924451725
25,132.10893342231142,176.704601723515,99.5272785401,179.63624098551526,167.61374660047898,84.38859809539916,7.593109519811544
26,145.41340789779355,174.7924359122507,57.75306487096023,179.61861066562858,165.96498852747047,81.89840301310801,7.681511727738147
27,160.23334267293066,167.75607230901548,78.41257944994919,179.53169957936356,169.87071713515914,86.6125772984808,7.62753070900975
28,173.16679420089335,171.79586856414969,80.03289646383907,172.17611677448036,171.37755106948683,90.65981156763507,6.360395977676122
29,170.52903692880778,172.47319143899816,68.90756045739126,164.66144374911735,177.64492006705606,100.40672232067516,5.7720308134707325
30,161.9337062992975,170.66326768775457,65.49259033614503,161.45133806280006,178.03909333958418,101.64571409834763,6.7499291146139155
31,161.389862134361,175.08047629531737,60.897008081153956,166.1057651430512,172.34449871452702,82.15046761187625,6.917732226746788
32,163.89092878101397,173.05494270937703,72.27632314261457,168.2346873782802,170.65892230584723,80.48731344392851,6.967007677873591
33,171.09036131931185,167.11059167052343,75.28042114511302,170.4057625485968,171.4963668789835,79.08018003044484,7.389992800954544
34,175.28302167908288,161.23783817681104,75.43626799477941,167.441225033978,161.58439833220336,80.8792498629572,8.485261300266115
35,177.61336744225056,162.55326013213903,71.68796445809578,177.10731426285727,173.60066898533054,86.83236858621036,9.760788925652744
36,175.6453386095006,148.512956668172,91.07489835873913,170.10817290528328,163.8389254646703,91.080640467525,7.513567981345284
37,172.53989128340248,135.392489366259,110.07748443510847,169.77026676679768,129.55336201217528,81.10769796708703,7.5767293388650385
38,169.337479921451,124.83944347948743,97.00339930431312,170.29390391438562,145.7988663756242,86.12559051262885,7.471953654981625
39,165.53747075153245,125.26985956080891,91.61058551017202,136.87123206362492,75.31310918590579,149.01325163882967,9.228491002420732
40,167.0434728613901,132.43155749442323,45.20706553907218,145.1193799604166,129.98000283137202,91.86378948617231,9.169996728545923
41,162.9922684177902,174.6634767708429,95.26534300806436,168.51708990393988,160.4749011050995,82.69949248714711,8.716793759108356
42,122.69730930833526,172.4891661930357,94.25505668396127,170.41351828615458,162.98607750721473,82.75211505488117,8.930869812574766
43,151.43764658526123,170.40833729708407,58.236469021454496,171.09625122556568,164.69334204563478,95.90701902065331,8.944494257301143
44,135.27656057071655,175.0071657619149,88.10823006847903,176.21289917485896,170.34804595554942,81.23836386110487,9.335771628715962
45,150.71751051941595,175.75610512613827,109.48750563631181,173.69676796394785,171.092880127072,78.7011342188281,9.21601502314688
46,154.01418765273152,165.64762925676433,100.61347430498091,173.98016871731778,174.91949276437822,81.38833369750148,10.025550655652122
47,157.4216959902001,164.1215109006597,79.6650741760176,178.88626664423262,169.18804401948248,83.28313074305555,10.267730631461262
48,162.75561002670588,165.4186513452882,79.78204928616488,173.3095760921377,165.63808896933136,83.14578350589876,10.900348682179384
49,161.1694643626989,164.2634096654895,90.7199735395061,176.43194336085705,153.8000887147239,82.17166123164749,11.500243146131
50,160.86751520586026,159.17574002775896,92.98009656644855,174.58854052957471,148.73981405626645,80.8805385668746,11.774437059845603
51,136.00107776912472,178.2385943836201,98.83782491428641,172.98941647097044,141.7028506256623,65.92228960838447,11.20010431507831
52,89.01125835074726,162.24371798179723,94.97805487019004,176.32604571620683,149.9489233663254,69.51790814115502,10.66790550570474
53,119.66024132140161,165.4003952062112,92.97068675293991,176.24519212472106,156.8591985465698,75.65323745013438,9.901141612453083
54,91.39937355815852,150.92039516027265,100.12341490464279,174.75773010101514,157.46163419929653,77.52108549227856,9.362319466394908
55,87.94280260627598,156.45069022118085,97.76199207548196,179.22976336737008,164.36128599941657,81.27102432856441,9.879639771864781
56,117.73850390185342,159.8521678960056,68.38493834047442,179.42941450354624,174.31906881660768,72.31090161760397,10.160835798609197
57,124.13561636508082,170.2909358044693,81.7362928973004,178.7815541422449,175.6182375927002,74.8097837463742,10.272944750872707
58,171.20389975406775,170.3987366242033,81.69836910218856,166.8946142738565,179.63262573248937,89.15151391016983,10.805874899314576
59,162.1884720354792,175.510859392029,57.54778888057239,166.6345844987043,169.9133985293092,102.72313260541597,11.007103694089349
60,166.6352223528896,163.9999058364455,69.00673118802482,163.98590795085664,168.5904247313438,86.49763630818076,11.460960903321073
61,175.97520517933495,154.281412389518,81.05142306178348,168.84669048698038,166.87943437212002,63.35732455241849,11.766219907861338
62,179.72735899144774,154.1574221672197,91.06805192746592,170.82600441184394,150.9438217988951,81.54484316185747,12.550064687716741
63,173.58071940371227,147.4778196991194,98.29651244373149,171.7740584550592,171.74171909207695,84.11888629147629,12.842180167978471
64,177.31662500240725,159.1223303412364,100.63284625354146,127.58579965368065,173.96226977027356,78.40773803079931,13.23268689059407
65,142.64604623240731,167.34459618353688,113.19780564575332,139.5946810200414,156.51709631557722,89.3826832240491,11.776715337100676
66,170.5553178819855,114.75341750285517,105.1679286477517,124.21648894490025,159.7681294073224,100.65909072662943,11.440064861418591
67,169.8298907081298,158.54978028803362,90.06473370565034,138.8836641397463,89.1685201595018,131.93220133949902,10.665067287416655
68,169.2535629167366,133.85236578639405,94.15836502370458,125.67424223776904,97.67406936602066,122.08003436329071,10.702884750640859
69,173.53263342457228,147.71036641641257,107.03407489459707,138.38870316275356,119.40709080968958,102.71245794359189,10.701129333140258
70,128.61086715670535,168.4041202786844,95.26118755201873,179.772170427141,165.9094480058968,75.75816161986869,10.684320622141563
71,91.07373682369905,169.14475838142585,112.56547009820585,178.6034363981357,169.34723050540998,67.73453021168754,11.107581887384203
72,150.71945201645448,162.79784041495503,83.74100829103135,173.77792996128375,157.63613495333428,33.57485139633481,10.361243791535845
73,150.08761827780427,167.6235812922247,88.14382232078573,170.62905163790685,171.17548322362381,65.83301077963277,9.77431922250389
74,153.25082769377062,164.51416996686194,98.28704488792758,179.54974083611967,165.47858101412788,125.61394168435825,10.094659305289104
75,162.16362969953977,166.02776078366944,95.31939398795028,179.3664448485795,161.9649252911469,91.14956600610294,10.020642019506372
76,166.6873085101758,169.72389761488097,91.89148408576594,172.44896075172235,172.8896682997351,90.29321275415822,11.260300574218187
77,166.52941638063413,164.16251285287893,74.1638574089519,178.93695909501815,157.51320384291114,91.14428291959806,10.98976879847746
78,167.7486717000235,160.54147245134115,83.82482271237785,179.288544811097,159.2187424091061,83.10022871567648,10.557439741143035
79,165.33534797419958,162.83820986485514,78.84437177735649,171.20597152550815,155.75175785293067,82.3303115678226,8.69545527446706
80,85.76954659269065,145.96296613323184,107.07904993049475,173.08996749211565,158.75043271977069,69.28776513238019,7.025724635699942
81,83.96452144049948,167.03140857532998,95.76386314219026,172.08120074462192,152.1500200724427,70.54626460672172,7.402109265159128
82,114.53458065170473,158.9368877075529,95.97021462175039,174.7305502928973,155.0554134033767,142.68866074543095,7.617207142184001
83,173.1957927712251,174.81468772043422,93.83836468341111,170.51276866800305,147.08372990776846,139.78393902210942,7.806308455933202
84,86.40802008358949,172.39947721097067,101.49668110490228,177.05667860242093,159.74407432152435,103.67028118688603,7.068182703735767
85,175.3045398386621,165.1036823451507,89.06654879575552,176.24882318970725,176.83628122930108,87.08618699476523,7.537675482414005
86,167.9667771385545,179.28224642034954,64.65226375466696,167.53661930298543,173.04771601804998,56.921407438295454,7.231528107041937
87,163.128553664321,175.73826525494448,74.68657364227624,167.40198488407881,179.73225327399734,80.31436263387184,7.62665312789403
88,164.90669719273217,169.71083411071137,80.84351341797685,169.0034292045218,173.19812837542838,74.25693253556014,6.5407167556524985
89,164.47972100737627,167.65593010706144,81.08970161755856,179.54801952797484,164.64551026008988,83.35467547771184,8.317757158567924
90,165.72890984905507,172.59637827594997,84.02866726088885,177.70754191366095,147.78201527167607,79.87737110685416,7.762463219849684
91,170.20851807624123,146.0614437510966,82.58505238238662,179.85749453413013,140.6566057600318,28.60789973824228,8.394538701577295
92,176.02566964344737,144.06132244678363,87.9051816726625,179.24724531431684,140.48652757279606,77.66632710409513,9.921373071877616
93,173.8963019488148,143.18051158998944,123.32507323259992,178.9853461445638,147.13746594480915,82.14071283821103,9.714147673220042
94,174.1310748957632,146.1958379605781,102.52400323887969,177.62871250385493,153.81766625527587,55.60233644980351,9.571901142149699
95,174.54007748006077,147.28470017029088,98.51896078206771,176.49809707458974,152.68876178830212,59.443302192005085,9.81750423396805
96,177.68717059951186,149.91374616672448,117.63630552958728,160.8960328087764,126.94678976990389,99.18495938607435,10.479710100946209
97,177.37728269395853,158.91469907848236,91.90171866972877,165.47539871420784,140.802559074744,99.1599515035322,10.600958084239553
98,177.05767246830837,177.2070972633166,84.36637820088757,170.74397373706145,173.4053781300795,78.4097983957518,9.710009639243886
99,175.6914519219112,174.84145960954885,84.60539938346997,178.85156703532022,179.9265609498586,83.33997825281497,9.429140095371126
100,169.51785936905628,178.35219887738782,53.15165139055761,169.00914340895005,165.81819961904617,76.74831524398218,7.474978879784529
101,167.6922845987048,177.24736333288854,50.114396060032206,164.19088447457798,166.88668714870386,57.50126446192853,6.327508393674736
102,169.31697928711822,178.23569494868914,20.183596328664954,160.62225479667407,179.07267589938195,77.71004036762025,6.5731225899164825
103,169.09143761528986,176.49364389685024,84.95825270355962,163.84052868898496,141.85428468016957,90.43338350347469,7.866746454509548
104,170.44910732404315,171.7847649665526,88.7642023957439,176.98786227919962,132.17370766556144,137.0388629384616,8.758715662381396
105,170.73432464930042,166.10640452179467,101.55971009743692,168.09533683083612,137.84009338848594,135.1295902422033,9.874227585515564
106,174.02458111146277,158.04754413274668,97.95680801308777,179.10095406088143,155.3651008875989,100.73263370917307,11.069153173947637
107,175.78513564177405,148.95558399913696,94.16276732773211,177.974289857088,156.89764070962792,93.80218370889722,10.83681904144828
108,179.20794048537607,161.80084301431356,96.20702440807923,175.6491443599261,161.10539173510983,89.7781066768886,8.94729951221234
109,80.32541484727592,147.9875178716392,80.60402619490588,175.2194742890496,165.2732948546381,92.49438366728583,7.6330999071330154
110,81.1583499563935,137.89628673468806,71.46727493407417,179.7635370834574,165.51086681967843,90.93256024800841,5.506208847457527
111,148.26133119448858,155.76311756514033,103.39530127261315,179.33526045692827,163.0140436278136,87.53674378654962,6.111679452000607
112,168.781425543526,168.9404951119603,96.16226576918449,178.51718493447507,167.57807912673115,83.38124706237393,5.0790851975892455
113,179.22938162793167,166.44191405392954,94.97796294190611,179.8918923192273,173.8011019109584,81.11817745104634,4.800537005480253
114,168.13206201934702,177.19584437055286,78.59278694876843,166.63394215014787,165.2541871474667,59.74721888799722,4.330213791259521
115,163.79186426907847,178.81523503448994,73.14121218083623,166.42080858206492,177.0275334040262,66.67259998119957,5.666817606792675
116,166.8452154386023,163.4216736260286,57.85285772361241,174.27414704532467,176.2436884521309,69.75771684456878,5.962155200234063
117,166.0888838973731,167.87750053137597,72.38679652951392,176.5519368978337,168.66452783442426,67.92521102268161,6.623868638112833
118,167.14464744717415,161.68541366095326,129.83817008054172,176.70146650981224,168.11330956524202,72.3086491671291,6.868294658022059
119,169.36527120438853,139.74402918867943,97.94594604268539,172.0737630079562,166.23733304715455,87.83790353659614,6.76765305913607
120,177.94713781441058,125.0779127031233,103.97270032349265,171.67474295134662,161.93023632733102,87.63991958907891,7.52835363544217
121,174.53259557180905,120.92847312188152,105.92645334478664,171.2590526655236,155.20676948031726,83.43847310316771,7.456299775204016
122,174.2687464767299,138.7422103037444,87.7748518424072,176.0732363978783,153.09631558139358,93.76325810488557,8.20134661882921
123,174.20822429460043,143.54489226563425,93.42924890421861,178.61969779827976,154.29722821148735,113.1646560103552,9.142769326943723
124,170.5457456125321,139.76122479343564,119.37549709075365,179.86545937362928,149.41506591510984,117.1886119388976,9.737033512300254
125,176.6770045247066,150.7216476852757,107.52440737225223,170.41474699112192,142.99208458902035,104.37913983576041,9.767068035705012
126,172.90924218280907,170.40188424096763,88.6693399528074,170.29927931495357,167.45058361403593,100.61245982543198,9.521168320741344
127,176.14898730748772,167.86697525812156,84.77442781394024,173.48710100707285,174.20855641806105,82.49161704528122,10.070942193237256
128,168.34066527343342,178.66164213177674,78.62528951433154,172.94597315408637,171.79910541820138,97.63769392016103,9.705560661024927
129,166.2175471818932,178.43885162101836,86.78537052574515,174.46389993135602,170.00315205375546,76.48456047467738,9.309316281092507
130,167.71599138224911,175.01833956442664,51.40599494529982,172.0059069512099,150.78887096805153,87.83164005009733,8.578841655090892
131,174.63060155417526,153.14217887569595,92.83477260363965,174.25142667124354,149.7486456846695,92.46701926589635,9.810171427636048
132,166.73827252686982,144.30163022897074,96.0861327571581,174.73194830443018,164.29762018084708,93.94978978253664,11.680805781311083
133,178.08344656182098,169.9919607396305,98.7598096755307,166.81798757436403,133.49527886908047,109.10547553703277,12.555935095233716
134,178.71905178016658,170.463580200633,94.41939430140381,168.44090873999403,129.17978703828524,108.84868776080226,12.164365349388515
135,177.79432842321864,165.03584894262966,90.43097423315363,170.2675197325605,141.88628266479998,126.73119529353708,11.670903989519777
136,176.66652679461814,165.1596056575387,98.59669093344037,179.36583783894244,140.7679041498341,81.76737745042637,9.367150658775474
137,175.9546581340527,163.1127730927653,97.43819074683799,174.81375460098147,146.59811699685446,85.51858229119632,7.588016120541051
138,179.9780469591066,165.26700844705064,104.77842971222667,169.0874540601811,148.6571131279727,97.64831822406776,6.90920748461285
139,146.71567868015484,168.25154505005395,88.85377289895445,178.1897564766442,162.5321182483736,91.86354802189446,6.828885705841259
140,156.15010685563936,155.485591392227,96.40773943269555,176.71439611836317,154.61213488270704,94.15318155288233,6.119893307953022
141,157.35045489362733,158.49911972684882,104.38753216042774,172.86125072956602,158.41706190336188,89.90037806447984,5.517896778536201
142,170.0802878966718,164.4581476528972,106.86102652394925,153.6457870226894,164.43304389424978,64.36230143448861,5.152258781177379
