frame,hip_angle_r,knee_angle_r,foot_strike_angle_r,hip_angle_l,knee_angle_l,foot_strike_angle_l,torso_angle
43,174.71659840018208,147.13526069808262,100.08736716955384,169.5221206093742,165.61752346526248,98.50168978652478,0.6782182646355155
44,178.91312605247398,133.54463520531476,101.7695392210914,168.05613312366359,154.29133766428353,98.24224499271416,0.7953041603702264
45,167.2177251246286,116.48140334827978,108.96080203131376,163.50564184003085,178.46112239878198,103.40913812148986,2.89151846813045
46,159.05479253011328,114.30146036282738,113.51951075323474,165.43847261682737,141.7256887160284,105.75317584468627,4.3290481298581325
47,158.72801082323173,123.48744814742676,117.73252112221083,168.91352250037778,137.83336288826402,94.34470369859811,4.402779561788342
48,153.5479407184073,125.91256348242224,98.97757328737653,170.46155541360773,156.29876697476575,98.81558286727892,7.084621432519054
49,159.18236744673516,147.18646893885534,93.63353064306104,174.97366119295708,163.23491137130173,92.7471846612033,6.979090455876941
50,163.55014767699643,167.37441541688148,95.27039425159887,178.94162465473934,171.8459360409878,80.99640783839655,6.810080850922093
51,179.54765592424621,179.4357399444521,90.97073106515637,173.18502656859596,170.21930163790825,84.97165967448927,6.905224085327268
52,172.0576046962989,168.23298183806403,94.5041886176318,170.34399075142554,166.75936971318987,98.41907234601494,4.685580134789205
53,169.07475762215722,177.85802940034165,105.28283279107916,168.43056783957104,159.41534412828364,101.29633420827321,3.150763001463612
54,171.39810543479993,171.13730472789467,106.53423761848464,171.890038671859,143.21354963586964,99.95852793811011,1.3935850885112389
55,169.08756990504293,159.96769433819327,107.41485633851362,178.65106619821182,125.08890454139846,95.10921137255497,1.1428250026522335
56,163.7046762566321,121.97359530308619,99.56821687563462,171.6064863350785,140.8089410476779,64.89899149541324,2.6400374579809895
57,163.39241581388106,127.58486902242394,105.47565353467267,170.25216575597094,126.83232211854622,119.59440816025904,2.0321294541185817
58,166.4485495805552,140.64871645802347,105.40126925931794,167.17569262745712,127.09768264188365,130.1118463830469,4.011060022928876
59,179.30433060787252,161.9885730163883,105.08002279261562,164.87637851956157,134.0338342139902,98.89419146999577,3.4133633318158845
60,174.59852528892853,170.54884125631628,94.02276311436987,163.89005176095134,146.20805076238133,98.11721279409788,2.8647526710485947
61,172.28051883936052,171.31095262019295,81.18035370971306,166.1506776465164,160.1479359903561,92.56671983699859,2.5894817342435656
62,171.5238753695407,167.66094746437838,79.5928581205036,168.43481176344295,171.7230851278652,94.52732908224668,2.2880402921604888
63,173.91564527106587,157.91236346014423,90.80177040602896,168.55987568848892,174.74134019580043,95.0820056290086,2.674403303630559
64,177.6489799403385,147.71658373510238,95.71395270079232,167.53142982072788,166.68349684289385,98.10959378669757,2.968668214615662
65,175.7080237430282,135.98051334540546,100.57520514681711,165.73513855302207,159.99072746996592,96.96047169368585,3.3122663012514058
66,164.9162915795798,119.00405122423255,110.94179932622163,164.82543370123068,159.60810516770275,91.2321976027744,5.779524386947203
67,156.07775328724836,112.83872466771567,114.89305164954159,162.15138094747564,147.38287623251887,103.42053142262267,7.368617146925504
68,155.3057495332695,117.58378701948298,119.85736371172132,164.18758969995028,140.86699792809134,110.24561181016611,6.251641418709743
69,153.2807782802654,121.56148062735879,96.08500393660543,166.36931729797163,150.36225774972343,112.45242840910137,7.054812353100648
70,152.98522038337236,136.19165355697618,97.98078205280977,173.639597024701,160.43993618281343,105.77135042848498,7.232487507580194
71,154.5757123354642,151.4082158178712,98.39620192080406,179.75299393178722,165.842220762999,91.92181836492293,6.312058758481652
72,158.21370509309295,167.3893691231827,93.38369866632087,176.8567716150269,167.37114510474382,82.81780259262638,6.324202924423226
73,163.9581458082213,179.18914949027146,93.68957042614143,168.5551223122228,167.58338649355412,81.5341682372088,4.497821148049836
74,168.4530453839132,179.65176693930067,103.58527258012963,168.73237655137652,160.61954326134548,96.82144845036092,3.495392113043598
75,168.69347834308246,171.9048705316479,107.80251762750842,172.28692906250558,145.0416535612296,97.20798789351754,2.0749677303185727
76,169.37258321515486,167.86882552658284,108.01866172452901,179.13877093939485,128.77340181851778,98.55632449699469,1.432983156704634
77,166.12305280315584,109.91610863100328,50.602394034377824,174.26733771728533,155.57309963228644,94.43633910054638,1.572916534024877
78,166.97076959398257,132.3392706652793,81.82017345705081,172.04245184879105,131.17852616700077,113.37106865607056,1.9520903989373903
79,171.36071993138523,146.53966284884393,102.42993925184918,171.0355661516202,129.51542184745693,142.2181042134965,3.2228144331491797
80,178.97270676729548,163.0246966878168,97.57592335002168,163.58083800798184,127.30187653848792,108.152426105513,3.733044936524189
81,174.28594784452247,169.11081813689046,92.75117965386251,166.0698037505201,146.17902723074897,102.45719620178008,2.851651663899786
82,170.529291040295,170.4765367634002,88.21208114923486,168.3920147369824,160.08647581865316,92.88310714469706,1.7978574990937424
83,167.50328106582913,168.53434283714486,98.93657520069031,170.31207361175254,175.50768966400136,92.67021769784452,1.2763247131706505
84,169.79537602690505,158.11061555238425,97.50214622116577,169.7934097146287,177.8324039202271,94.55848278987644,1.3724567643283416
85,174.09753223362068,147.7737771523541,97.10372004356873,166.13370094370418,163.89329299363376,102.59214825556045,2.568712602641819
86,179.43619015958296,132.3306064259412,100.13866806192141,168.1866357280151,158.6797595949084,105.06030166311638,2.11446679689128
87,170.73610512112478,115.85666077585789,109.68182293586506,133.58932035455393,169.52254358142585,96.8928649776584,3.9248795786985093
88,163.5611654813911,114.49877824829854,114.48331764560334,156.75750129203328,125.42102184968763,94.90398585309131,3.6854294440048707
89,159.8210199134023,119.9847191127745,120.54755781574156,167.8439342539731,137.68085414606588,84.30110175215542,3.41461702249816
90,157.62126329915577,127.77131115984446,95.49681467102906,172.57524464440115,155.17952059124994,89.39479390728843,4.888306063050974
91,162.81439936171714,151.09777890487803,110.3181981028534,175.80227643112016,159.43062134909314,88.3719963570303,4.799821853299242
92,162.5693948157342,165.8032461807463,97.99929314256595,178.2192701806645,166.92624302032624,80.09976858798525,4.872817533262509
93,166.28339364631634,179.5192703966878,97.37018114180533,172.2416139985795,170.14323048985776,77.98552704783008,4.016129633022363
94,168.24403812750415,178.46661295040104,98.29231639774117,167.18857051412417,169.60849022696604,86.08299073541927,2.2968747757810304
95,171.03187502770677,178.52842730552817,104.89954385496968,166.80071966719956,160.7011851222206,106.36534817023416,0.56571383030099
96,177.81763140799427,155.8458314690716,83.86890356173943,171.82289062002945,176.19090000107877,102.03230409036344,0.017230803254569358
97,171.81381921840486,154.09321102313353,102.9401319058859,177.05302413326214,131.64744860662992,102.73178166469205,0.44799154741019487
98,169.48545532903063,137.76748962271566,121.2190059488978,174.2261577681017,122.52603234283158,140.00580702566566,0.5956799855714154
99,164.3803892677881,129.23904625213348,135.1036460627002,172.4923201940308,127.75295072668652,137.7996224951132,1.892223208050467
100,164.63316053716005,140.28632911969814,108.79607168460298,165.6159403675887,122.5724567396495,126.4659710030501,4.289687896652684
101,176.68357382425947,159.70725312039153,104.38155086556155,164.67467890631002,133.03542657946923,97.75378316343759,4.493854717595435
102,178.43838976217748,167.14967928648127,105.2326518026332,160.0020266311656,141.84853225069267,89.217830230539,4.284762770262323
103,173.84731387045915,170.91165308784807,84.96593225475752,163.83096029335132,157.5593860520947,94.24657309449677,3.4594542044069136
104,173.17635806927893,169.22373158173198,74.64739005745336,166.26587231448102,171.1483417263182,92.54040222868102,3.6205148553734947
105,172.25962119120345,163.7076851755177,90.41837651089509,166.19691430463416,173.41873715260252,98.14329828363294,3.166697276983719
106,175.26619694691283,153.2585480281843,92.67354975100835,164.70082625011247,167.3531930044917,92.7235032805347,3.239358807790386
107,177.44602896727307,144.28035386844243,99.26728907790718,165.64927883040838,161.71311885273346,87.50022612428941,3.2440531698237414
108,171.30845758447566,125.03065702802927,106.12073956307266,164.07942393027878,160.84294533108584,85.37716109598762,4.6566937548330785
109,159.11044093935737,107.55126839242095,112.7631024721846,161.53787019310138,153.75700319502133,101.14457573613726,7.631224276736964
110,156.4231158818621,113.64638903391938,99.14784527433433,160.9389675900127,138.5241532588724,111.16050196470499,7.3954885261506975
111,156.6881524236227,121.95844871455549,90.78569714557803,161.33325274742123,137.87124276266175,102.39692552547942,5.8477082454459435
112,161.5397285339493,138.95875905411688,93.81577387454185,169.98872147967717,156.65865946706413,99.04122742932672,6.027953563168302
113,158.8296960318552,154.87078803515476,94.24019184677013,175.39956171996343,165.47681735713545,96.01672323236353,7.156686857344634
114,160.94707676106282,168.67668096105447,92.44233976145475,176.47676396762228,173.0863565851265,83.83912722951285,6.616585597180258
115,162.84688898861083,176.19102792396276,91.38769367685316,171.3617059666076,173.56264548852604,83.49177799387103,5.832108438774343
116,163.52470081766396,176.71259161696563,103.01409789040058,172.39046773748007,164.82151170542969,87.78381912074363,5.743997249567517
117,164.78926734917613,169.54699273295543,106.6313247127803,172.3934473857229,153.34876932218143,94.42607510082499,3.8240902965877455
118,167.05238563923675,165.33489049302068,107.3253046586378,171.76537654045478,145.65600555419223,96.18224333251304,2.8477704416437915
119,167.2278777962024,155.71066546629993,109.70651403474567,176.01513431468797,121.23704365494524,103.28326583184668,2.190201750604451
120,166.4063188579059,146.2803883616098,108.26016741728766,172.24983142640346,133.04991646224533,102.83172906553652,3.6142196103640507
121,167.26967191755944,138.78427541854379,102.46885294469651,168.55453508031633,124.23779920788559,97.62261931946594,3.271024150493579
122,173.69530642624358,151.8840858067628,104.98048993246519,167.8515529298393,129.5412509764244,90.57857933090332,3.6501925270789943
123,176.44739952569773,167.05425193171627,97.49811470555717,162.35169817841148,131.13435407090526,102.00904185164006,3.518497448438462
124,172.88963061687966,171.0229713880825,89.04211283331236,162.22432690934136,149.46304009226472,100.68771411350579,3.523740240110639
125,170.5631811730388,171.2652620019709,86.80872840572104,164.62386399866824,161.9887499396914,91.19752749616536,3.478587445788726
126,171.43025386437145,163.8705117131303,96.99162227986413,166.15293596104294,173.24574947084415,90.54278069427299,3.41261266771563
127,173.1673780699813,155.55305288198966,96.76461638595224,167.4732999182244,173.76109015695081,99.29595588610833,3.3312848425053834
128,172.2722345272901,149.18560193397812,102.58873653599342,167.29129363020814,166.60269576098318,90.23391844088859,2.7587885605269356
129,176.7561002568835,126.24997668070002,105.07567842992597,164.98566669443593,157.97707645320207,99.12728489132704,2.969599660253303
130,166.10837053547758,109.27044242605456,113.75850469422375,160.20130300977323,159.85304945866616,101.6351687765435,5.8726553066915095
131,159.78445690258937,112.90137919090729,110.95670051996697,162.3864418800911,133.8457891599283,100.32659652866933,5.243647420614408
132,152.97109319034485,113.99470593816065,115.29560923888909,166.70146633299794,139.18562167649375,94.42576282400589,5.725659857947036
133,154.13707069101278,125.71834997289324,94.32482951287987,173.68312213256607,161.53851484078902,92.35063620103415,7.1421681828530525
134,159.40437883599486,151.91028456983236,97.49542783251718,179.78937104243286,168.31631203448077,94.89010594443158,6.49487822085259
135,158.89917426631942,164.14226888253518,99.01944685108307,177.78986516063958,172.5443039318597,89.9329729428168,7.320661570826244
136,161.32285806280126,173.885565194469,97.24209610538368,170.66674402238138,175.79518660389948,81.98642179952553,6.253631002857088
137,161.75033100489236,173.97497919573408,104.22481900163085,166.41004656157142,170.9140288818848,93.85281024979854,5.088151494160047
138,165.61168786518923,171.27399838214654,105.03725061759953,168.46350884648768,153.25812203343497,98.57024793132989,3.1597780281020924
139,169.2734609610142,169.10795765926704,107.53425918515545,168.43896784804315,145.12215315795166,98.1269480999289,2.538698375145843
140,169.21458735038567,163.44481482512725,96.18089957695007,177.33621644621894,117.23565471971308,110.0437969771136,2.232435116924124
141,167.0721008423032,123.08940274869191,92.33595328900596,170.9529239493977,143.36643855340685,98.78660392039478,3.1111825274063576
142,164.94498649221515,128.72140947200077,70.83872405489609,169.2960315677221,131.39318327056804,140.97655144288674,3.8785483075752096
143,167.50637823021853,142.37716080070294,89.96904974294705,168.5610903833511,126.67708326177866,139.1797280368131,4.673617316995951
144,179.63006776810084,165.2203886039804,90.01225012512894,164.2525965724109,129.87490663571413,108.52838096864402,3.83575397475529
145,175.12870853864356,170.36928772052602,87.00561302232035,163.9937953676914,148.7559816660714,98.66910910801724,3.3555740091617716
146,172.48076543040193,172.76896626822958,75.76178672916429,165.91060335218813,162.9928049188838,92.79889612506993,3.6024038249776664
147,172.81280057583345,168.5895174527098,76.81151216888374,166.62549380788232,172.79477165192068,90.43791201352033,4.060210549103312
148,173.40582337698066,160.40679933368074,89.78040199606349,168.6777992354315,174.97479991016863,98.4017313597847,3.6893313541734707
149,174.4167694827183,148.8872055850025,92.5542223850937,168.73146445445255,166.70584146343845,95.14497189057491,2.7605171251644793
150,176.27264373021208,131.84900917428402,99.31739811132171,166.62437178485223,157.92153529295118,94.31551042662872,2.9529662432025363
151,167.8053455022935,118.77517713422957,109.13286408054078,161.09130497690714,160.82476296106512,93.27460023088625,7.148026905126748
152,161.52395425571052,115.1205885900578,113.36434008142504,163.47585407176618,139.75950003577867,91.61111270097268,6.026357222477203
153,159.2324006334159,119.90839760460575,124.27130124698331,164.73232861109145,139.0229074470513,91.76927152105763,5.591509095453981
154,156.22994865278733,125.80898102013694,96.43979170112459,172.51453082789277,159.91352284612577,100.00050694212331,6.286856993448484
155,160.07913355823032,145.61807316705617,91.36103364325452,179.56039550635847,168.54606046665526,96.8881661287307,5.722311236330376
156,159.15933988569327,158.53115023972953,98.75921903747528,177.70244936441426,170.7379733630274,88.42258404741175,5.980444266098675
157,162.57895109403034,173.6803514378812,97.38574405708262,172.68991933059286,171.61868731164603,79.15216975906769,5.33991914248225
158,161.93489352416694,174.7948421973332,105.74488731717882,171.4854026898526,167.36624505137743,83.222534882584,5.464725412951399
159,164.62559668282407,171.8167214766075,108.73098119653004,172.2047797009823,154.37759604232747,98.63463411242817,4.095563049631429
160,165.4167554316831,163.82937577968607,106.07027343084222,175.62211737559338,141.4494135139842,91.68688656855375,3.1997950776781976
161,166.26270544977467,160.532271224072,99.12328374989116,175.13478513102535,116.1523845872043,98.14878446968982,1.8575008757270617
162,143.43784822568506,132.70495592101156,85.36613921734407,171.08741643627846,112.22010912560596,32.338062085759226,1.9725532405316315
163,163.42566054931774,132.6417369572668,99.9752827160809,171.47219866664292,117.22431535204265,93.91342322467553,2.3562414844026285
164,170.66304621589012,148.32925365719927,108.20759065361555,173.70728373910654,134.2718476968698,108.38976622418335,3.481560787989829
165,179.08414370816325,162.87841606928876,102.17329894829899,162.27890418233443,129.22498731845332,103.5605198185663,3.315305430216278
166,175.97201010172864,167.54996087017076,92.56432550742952,162.16221577038655,143.57762095096516,98.9399929939041,2.546520417983453
167,171.84320732696486,169.58651920355857,82.8062021104469,167.92790879367564,162.18597488696375,89.99158971139627,1.8069080812543676
168,171.29877484972383,163.5984495550025,89.10528167476403,167.07739663830301,168.5578859616271,91.31060509995248,1.0651373269749589
169,172.83528139429288,155.17417070716823,97.33999596194262,169.8556547059273,174.5194563419497,80.24803142857108,1.072788685971573
170,174.66605000013584,146.41608702112555,99.61925141086894,167.38054610389193,162.14149190212223,89.8087679209253,1.2944129973965819
171,175.55653047213966,125.08688141558584,108.27970721335018,164.96823177105742,155.93900157577585,97.51269927398523,1.4249219675109785
172,166.96783822193353,111.26255455698674,113.22091909332944,160.4962059719137,169.65041398214487,102.23913791099147,4.783255410763172
173,162.07078559015838,117.07315547071119,121.51058392376673,162.6038820343501,128.21523892291663,101.47029889641331,4.250625736860018
174,154.41300731137713,118.43809121036318,119.64571740668302,167.67127496413542,142.13076546718813,92.17694341034809,5.400646079758902
175,156.22890890850633,130.68660326205645,101.07798906389984,174.42733932780928,161.20394353239942,90.5914174708485,5.89223651744143
176,159.2466657674475,151.56608224350563,97.81201161684899,178.4209917388224,171.9718435786698,85.66467918970542,5.49617360029354
177,162.2658792686939,169.42015971279898,96.52349551487445,174.41704663524513,174.93713416043573,76.92296285939632,5.1658346982489
178,164.3050185099109,176.71290605609857,99.89270185126962,171.9218457447896,173.71127973988445,77.3316332849623,4.781241275642096
179,165.7935402108897,175.74006309531086,105.6916141456579,170.2889382473644,166.9172204394666,87.8214718868412,3.410513512835545
180,169.20688450038452,172.16826886750584,108.46025658980209,172.6255841807674,153.99714470561238,95.90195303232092,2.7915855366190807
181,171.72413352145614,168.42991869060933,111.03441026886128,172.7744939609769,142.28652556182334,93.62029847333697,1.4145111505456858
182,170.0298229504836,159.27083637533627,109.39680749744856,174.5689238677743,115.3751384358917,100.13015327114425,1.4796902117344906
183,165.0725438359985,143.2808061656086,117.2611849954848,169.17582140039886,106.89221472944803,128.87958040543293,1.846843890281005
184,166.52441460989158,146.92614510032956,89.26044047564362,169.8718310610747,114.76507039573976,121.35275048544275,2.251365973248517
185,171.17728243295184,146.04118462252399,94.34200542747726,170.92396585899377,130.62567016250526,134.95288761033225,3.755922841284738
186,177.98357423554637,164.8608104694642,93.2990505602998,166.8706073746857,136.87452385148856,78.95657640223918,3.5484259552471955
187,173.5205612064472,170.24293212007697,90.73943932824929,162.62178536476907,149.19657972339402,92.9688626886904,3.51762388830388
188,170.9867230799181,171.43947009671126,82.74364708825676,164.67657662284424,163.4185471995923,82.60033476208513,3.664367242591514
189,169.53648740878924,169.77779010144445,86.42379559766128,163.1853490296718,168.5721792632977,81.02407567559514,4.029915007856944
190,170.38623471855257,160.70586513385996,93.41782365722658,164.43266595579416,172.0030414541324,96.28309068446025,3.9533131873265663
191,173.86846196281644,148.35218447491246,100.38630194905654,165.32152379730226,166.72344130772933,85.0876456064105,4.081456469460885
192,178.42827515618282,136.4345546869698,105.01539693574799,165.97797277329502,159.3792550000189,94.53237832559493,3.783686028202095
193,168.43137690276325,115.70386684883748,107.09679830752998,164.3997976126143,155.07904673962975,107.39251401511747,5.293296421158594
194,161.62781760835364,109.68920282605383,115.16883879668656,168.9879782988452,155.13248449542297,98.10662465964269,6.432886722337423
195,160.12957896814183,121.21622444433196,114.61213565251627,171.29060561737057,151.46273125164814,111.76728870298442,7.229147125450291
196,159.52095114402763,126.8034743786362,99.25466214436459,171.44254053862798,159.169407350753,108.48093961941547,7.954790917251196
197,164.67144571298613,149.4083879019479,113.13216230205036,175.64354327591872,168.48208744136124,94.44433247616335,7.726027183750207
198,176.92199531428892,168.68201596283322,85.26908647652894,168.67945377358768,164.64229796203978,94.25664558405865,7.805086078306892
199,169.4229628608315,170.3162599747079,42.35502010256566,165.57140140800067,170.60771509135188,90.46368089833636,7.655580581858069
200,164.30315984450678,166.48522361664467,70.95515125276367,162.439637950689,176.41218184678732,100.84344130988634,6.677819685355433
201,167.0239622375745,175.05856778473807,105.92408199629098,172.33458105405145,145.73582456825648,94.96875841443911,5.083609766090429
202,164.9395811825353,165.38773017536525,110.64305738731247,177.708134870509,129.48143818527996,97.80328829402742,5.102991312072746
203,166.34100692548705,136.27683525343997,104.06198261981486,177.63230075333718,134.51395143275107,85.18543246308768,4.070797590632177
204,167.26208189266842,145.17331449010425,121.76236173928083,174.46307367750705,117.78964716953568,106.9416124222155,4.294898431698887
205,166.85623876880055,140.83634756272372,106.03747856267672,176.14857131893183,128.5801589489463,112.40393475824814,4.615150390775586
206,171.77794299805822,150.97231417836844,106.14860284806272,171.28872635551903,129.43674114755498,98.37418994655378,5.621964471730905
207,178.75344331438885,163.1668930105491,103.22252720816341,160.49988624603697,130.05970429854125,105.11168844178952,5.930217413053399
208,178.71233259049413,168.30338558502572,89.51698670643864,162.99708170876758,151.428224094131,98.55409574899134,5.9410622312115
209,175.1073740832939,170.96377759672993,87.36301687599021,166.0561225764912,166.81885803908455,86.71403402159167,5.692772524499957
210,172.07888991781982,168.1304084963151,82.86643020281338,163.65830669428615,169.57814034020646,87.19289416484952,4.768183559811356
211,171.1075933757655,160.12573457052275,91.42750527063808,162.96664960792992,168.45832738196114,95.20176999978709,4.4028722290730435
212,170.27988330630393,152.1384438002955,97.46516024602806,165.24429606815485,162.89642423403,88.76131736468314,3.5400248943310304
213,177.02070418714035,131.29143723373858,104.51511773309197,166.95258193709572,160.27305552487317,92.44595432858777,3.3137846836147844
214,166.6249637593231,112.62071380702636,94.31333412819917,162.21754227082636,169.54653309091745,99.96517470601896,6.708862957300293
215,158.79684960330877,114.1019001387915,90.48190123734942,167.73401338865287,138.02656851722034,119.80633623425803,5.622983445171588
216,156.6295459404107,119.13087701629851,114.58266565878412,166.81274334781128,136.23700944083086,110.07885247442289,5.526770001373212
217,158.0646837244772,130.79932786893087,109.93633161767087,174.79692667134458,162.75948144546345,99.66532944770765,6.747233417180231
218,161.6561236161157,151.91888131467297,103.35348694009302,178.30640542302064,169.07203246113343,94.77961080194738,6.3436102874029725
219,164.18417916900495,167.82204704847817,95.56817831614003,174.86683430629003,176.206665018797,82.45980300061876,5.842792993442556
220,165.68778363821752,175.16384141678805,96.4997904579609,171.63301830503534,173.18766621134975,91.05361175631104,5.20307488610205
221,165.46237316791806,172.90005906282622,103.34208987250425,172.71488146356438,163.9244003408937,88.11160530047115,5.316788685640968
222,168.6456680967243,167.25376506948209,107.61620675391295,173.6723470751731,151.3251058990931,102.39376877168019,4.0798688673505685
223,169.02229556468004,160.9064599878669,105.74907945159424,177.76176201785464,125.33436066127648,107.1146721328291,3.3784572587190485
224,169.07172490976646,115.67314841015833,136.65029456252114,171.57221418205378,155.2693611653343,108.61610322701887,1.9809851808847339
225,168.31586127868673,133.38445032732494,99.99977238104643,171.77335798434189,135.51650914502082,129.62946553040166,1.9989188615134745
226,176.38311732436432,146.09342816530537,105.71653143215944,167.95641765786345,124.50048746961755,116.76763268885088,1.980516310160304
227,179.02868825863217,154.69897313550032,100.90539080365905,160.82028192788528,122.81426766282051,87.28146939150058,3.9911359223029588
228,175.1063208568568,163.1388784139305,101.44908564475465,159.85274675789833,142.55682956272324,93.95170829217082,3.9844062029916243
229,169.6197942609516,165.87800874952742,89.55974415304809,163.77528528980002,164.33193179335342,84.9498818978417,2.933575002780625
230,167.8511970623538,162.89317879573315,98.83408882520281,162.10168658897894,174.7579270406185,89.00229622778085,3.5571390767434443
231,168.94977652055093,152.58005976886372,96.01252490753981,162.00852911107333,178.05541348829124,97.34924054054976,3.621710267344137
232,172.58857403626357,138.29181828840132,102.3978107897046,161.65301542969408,172.47452197711647,78.09462859077456,3.246263532457682
233,179.92268474702192,122.16777318635548,105.53748086926585,154.5144796421296,149.38639674717243,97.39479409440926,3.0364473049757184
234,167.77792518964202,105.96368414893249,91.70113817395931,163.13612411028717,159.00645462064912,91.66041433422335,2.740546424668444
235,163.4183646736707,110.99154016409842,106.76829159895219,167.1167176343755,144.67847650286848,93.62839841050767,2.1424051186346516
236,159.47909446558643,118.23684130894542,112.27279959232648,164.92903794523812,137.9750145397488,101.73064512144053,2.8187847901787637
237,157.78585303708638,128.05634065371808,113.4877486417214,176.45018041381906,161.08414306347714,107.15403918500594,2.9544716358231344
