frame,hip_angle_r,knee_angle_r,foot_strike_angle_r,hip_angle_l,knee_angle_l,foot_strike_angle_l,torso_angle
32,166.3229212590652,169.54048007434955,100.82161548986096,165.9992464568125,146.62845811234425,98.92164827456251,10.598812440630981
33,163.13303211537618,171.16907793610542,90.1399741160125,161.4334561385405,154.53449358960145,105.9768081805736,10.267111168763511
34,157.75443626178614,173.47476183192924,94.89871984408178,161.15231830024646,162.64073027275404,92.34941589947363,10.133962175186142
35,154.27036191560677,175.27321995012576,96.0272243619736,160.813589288906,168.91238144576366,93.71365560125662,9.971758980477073
36,153.51977204266717,172.13564478769374,99.63306682425934,159.06516088079061,164.44137883323094,91.8451736208869,9.452182740099085
37,153.39716915229602,164.52990115897887,92.83218195352525,158.89625245455213,158.04771750142874,100.13572738580348,9.75225481755441
38,157.74249054920975,153.41262882816537,89.9127410450377,159.09747116778544,152.57334143198418,98.26871075787355,9.394505823695171
39,160.81855510894897,143.33959589185946,82.59595144016139,161.9646916224593,151.64471197460546,97.3466547155506,10.187350243235219
40,167.73289112129325,112.96246041737429,84.43285890089044,163.43525366623558,147.9929755390549,101.521640228198,10.446360413695
41,102.43425223146066,161.58501277678985,125.92333776240099,179.69671543376825,118.6508010895472,87.8720902560211,9.558193245302034
42,94.72163397827514,179.65822560230927,89.8374957480275,173.66565623165152,137.627187778453,26.172375118845743,8.466142594924703
43,95.05081827716266,178.2860208871876,77.07263568142739,176.97147508347902,146.71000240672902,65.13713657871891,9.434774695750932
44,98.09188169047144,177.86459621545262,88.10739033735136,176.18732390403474,164.77283137231834,96.22282071059271,9.753192990600612
45,135.7144571232652,175.70993106740008,95.04993863768864,172.17019297362287,166.34197424440094,90.9803640736334,9.808895003014412
46,144.57838425516886,113.74483678933579,100.57104764095561,165.23445551628353,173.5418879531461,95.61239443083485,9.74936605324413
47,146.79511395553473,162.48385806322702,77.68617030610508,161.17802378174477,177.87391054025963,94.73074625231789,8.622236895776595
48,148.34224231704985,170.37478789090835,73.00758723952958,156.47247868939792,179.4026857491838,94.76348273338058,8.130942405521475
49,147.75108573552586,140.4634929366351,78.97210937728187,152.53809017164016,179.30847369832756,102.2922797838561,8.141619844131966
50,150.68652002030606,150.21302804480655,81.76663855319642,152.85945857848708,174.3332206948712,108.34073664549383,7.9374110577006896
51,151.58941012774238,144.090020120978,90.27300211353725,153.10884198872787,165.54730143425064,99.18243860934642,8.398236327666828
52,132.17827694148417,170.88099454513272,85.39519743064017,155.01122110975064,156.15172083417087,92.39984661522206,9.49688696713581
53,145.2341369881775,153.70457344834028,80.54225175021779,161.13585436533555,141.25170072514248,96.86695915699383,10.338648769429415
54,161.32994238858572,157.88043985530166,72.73141223591439,173.4661458008055,122.09682879212535,112.73438236035486,9.855942898916537
55,124.85477034894117,174.31475855885557,69.43534928714575,174.10469876723528,111.91933205708443,97.25718773918453,9.728325055838953
56,110.63178838592195,157.11427657343057,131.74365168192665,177.12686744303966,134.82745567712547,109.80530361437754,8.665436740112733
57,121.79485799436264,157.58558302003368,137.9475821196356,160.97415527078797,114.34299175200091,91.5869906034601,9.109859905788573
58,176.4021344877308,167.11162739591356,96.85567424854142,165.21516880101552,134.10241661312045,99.94671894040646,9.531448638524637
59,165.98904695237897,169.7759105931786,102.02592005918174,163.111728581571,149.2705375565647,87.3108320113999,9.47841144728866
60,161.56746044998093,170.17292340360942,88.37253956754326,159.19822060516464,156.05554735818663,90.9124698312355,9.394484071659502
61,155.8779411012993,173.96917335154396,93.34874118628998,143.78809160795493,141.00224740398133,104.6464822642196,9.095149571347585
62,152.60135012876339,175.02016434900617,96.29181094293403,152.22383729874124,162.7777860066764,108.46862195021829,8.762756835169716
63,154.24978077806264,156.79349536601921,102.80146527354506,152.68766858275708,161.08824803155582,98.21085849627883,8.582357226149572
64,152.83860663237374,162.80410124919777,95.79110938295715,155.181934242724,157.87619950842847,104.16295605258934,8.748273894246386
65,159.3277031239375,147.92679909473708,93.56790775887386,159.4828346100363,156.57211242197445,107.55646609860521,8.852315631495566
66,163.35326534785764,138.77979812062262,71.465035515832,162.03809266750952,154.25735821925213,99.2052205515536,9.171457457700383
67,93.49956385803861,179.1850552103674,145.0436283514648,171.62101280203618,146.99892101954327,77.56687919627913,9.57571096686984
68,97.43335843749985,170.50791433270285,89.5361330184028,178.29192791702357,124.39934510981318,21.153402363315656,7.616068237304565
69,95.63031676190137,177.1093162775606,88.42461150198986,171.47867690668312,140.34551049181383,52.425684429709044,6.632972198909745
70,95.21620691420424,179.11137115829317,80.38875751045389,178.8242298214877,158.60282938252416,74.60138665237406,7.5526843132666786
71,100.42054006930464,172.75620875231442,139.89464955692847,179.2620618355892,165.4743565117835,81.1072763143985,8.187961461461395
72,110.2154253262745,179.77891584937043,93.07875271402561,173.49810164471916,166.9153111530194,97.05173017251107,8.347279631781458
73,122.30072099753693,173.47787436201662,85.15431123177096,166.66635982844534,172.07959074874583,95.59183179839256,8.70201386574426
74,153.29756368452237,147.56364426914777,73.57512502588597,161.61130087534806,176.54775700150213,99.81806108128946,8.379171402290627
75,124.6769318778192,173.07868791030262,82.45587877958229,156.5946067860298,178.73391827309078,101.90084332160319,8.358003955268412
76,96.39255563411483,174.21691718027148,70.40567589318782,154.08163141835283,175.95178578621088,102.9767370131129,8.13242600459507
77,109.50760599830566,176.31026094746966,83.80269017817224,154.46707751242732,168.91640845724243,108.77392873484762,8.053048228101225
78,127.60045760120089,176.53031389128927,72.67721476950972,156.63875709675804,160.19955458743735,102.57318693478928,7.920982331102601
79,153.89315544575544,155.6724684535844,69.58795287601174,159.62670612987185,152.9520833504226,94.04667858098493,8.102316892470295
80,126.22253298722183,169.09260159255612,77.34903440314021,168.86533131646374,136.19972794353376,97.26978660011345,7.648056786326611
81,129.4502557988699,172.43249432861282,72.67420280881383,176.72304365263668,115.46973775991039,112.67254909250585,6.96323348869684
82,117.07682930082277,174.8042929358463,72.85326388511456,172.78251110119444,119.3684369619417,94.91726870849332,7.08375424825884
83,108.78165285458503,157.4776947407376,128.71135874798014,176.99572115939097,144.51667251837205,105.83010894909346,7.368679658546169
84,175.58329808136887,154.10736058874662,87.29911948944027,154.75508600447648,119.1317525089446,89.66046201484568,7.413145923038255
85,168.12323088597125,171.8081878908738,99.40927514472205,159.1787683812208,136.52821461490046,83.08697556549554,7.7612556435162405
86,162.9205412686706,173.92593449354513,94.02383417239943,157.3367849985225,149.40519355698464,86.18814179017988,7.589487562411289
87,160.53232848904656,173.1135408955857,91.90371384540263,155.55321910101182,158.5942809773767,90.45377616290263,7.263686408899617
88,155.3799560379083,174.67705211201016,89.02657887176005,147.04714488230636,153.7086269183173,91.17793072173649,7.001499646072119
89,153.00797267079602,173.98154662761257,93.50731112711934,151.53846228227007,164.11198526738013,95.06575308470273,6.760205998324233
90,155.17844209243555,166.6347079324227,100.50349617605914,155.11750017224063,164.00583546694256,95.12703633074202,6.633026679774984
91,159.79306033788657,153.97529173522966,89.29053554637309,160.09961546342586,163.08993924349133,100.41501966295328,7.736261316714745
92,163.69734746720906,142.7608831302613,77.85959132005095,161.26423068503948,155.70820078236835,100.00429822582394,7.930696155861771
93,167.79545004438393,135.812982295811,97.08918546637828,139.98520988877524,143.10881772366938,100.23200437956996,8.41491811454271
94,93.74841747566165,179.83143082723254,137.43505736030394,179.6797787142119,116.40739746221284,18.00341150662621,8.170584192855314
95,93.76140842670837,179.63671380139152,134.33864219007714,173.26900175185537,124.29468490520797,47.705846401817695,6.557797468817993
96,99.04013176525966,157.87725648893849,89.11945255532751,178.9048285805137,160.15441209521978,71.26492059319682,6.9222040910968206
97,99.88383861777845,175.26795053107153,145.97577547443635,178.19681145503415,169.7550016218265,83.49846768613206,7.164707736826728
98,109.91143333634403,174.8079213706113,94.3781807082162,174.13075741171798,166.7778264453165,98.99288565165406,8.637371021701561
99,116.66468641290525,177.00504128548914,80.65356679584798,169.02978680794732,170.60542614682757,101.15256064526125,8.46013667969479
100,117.33313461139488,167.93942754335262,96.74992002611368,164.37748561431383,174.93920381897198,101.09140023714083,7.768484270821947
101,117.79796424496193,173.9379273824464,82.13704013395265,159.90783043689558,177.68189822556243,102.3205252558492,6.9370502529616225
102,116.40128331974105,175.64058759859685,81.2468632806093,156.79728182072802,175.7445371083481,97.73280836042964,6.676504696267016
103,143.2715142330758,144.11896937637226,82.6548746568837,156.97329036571398,171.99796922906572,104.13472594480587,5.8984697925790925
104,154.03933167340108,149.45116475277646,71.62409064740832,158.32949155955671,164.24936578780276,106.27350062805097,6.5817948517742835
105,148.2577147388191,168.5644693350862,79.15357736886011,154.53501861018495,159.66797461410778,98.80026130611805,8.028594498564889
106,135.48705690810334,176.5380650758907,67.64853408713024,159.68034141074475,146.47497419311196,93.03249468299347,9.026262130051538
107,120.31589186840736,171.60445196174243,74.21416295138833,169.93364614577726,131.7026447857892,102.68588245977918,8.598891336738973
108,115.61124622053572,175.60670439238524,72.01106882068039,179.65043182149526,122.06599097903458,88.57070958527358,8.413814158391336
109,117.462974767483,178.68780437160007,80.86096029659171,179.82595687936998,139.05222075068605,97.15037769808654,8.269355428340349
110,112.49208746299595,153.83071730420494,77.12868980902104,176.18394457450938,162.78279697455912,77.85802543376214,8.39838781720505
111,171.93780360438143,169.45654120142518,91.82358351738412,165.5730085434756,137.5462432767713,98.71888411906124,8.095231930031614
112,165.03324185868948,172.63820461635666,98.09922228251183,159.68579632074614,145.14489638228216,87.85266133925309,7.42682544052667
113,163.1063742067382,171.73692757334248,85.06951233133832,156.57715170802334,156.62618643869348,95.16772123897285,6.847323673258224
114,159.8267970663327,172.7752830402848,91.9849122793755,154.76626853361353,167.33479274664012,98.85148583399796,6.3147348009152084
115,158.87385154739994,170.78379752079624,93.03065702524106,151.03461293730598,167.09564089066743,87.58532935569914,5.013681951478684
116,156.96293695419408,168.37964757830198,94.72046518782764,151.22436903777384,168.810354126357,116.20644862953633,5.008231590314775
117,159.79561754832574,159.1949160940003,96.64419424139258,155.25098117122226,163.56030745964645,110.96499722758934,5.351789413842855
118,163.80024416598616,145.97448735607534,89.1159865087529,158.38020585561327,160.11929609125025,113.84776217774166,6.371772995356702
119,163.43259000700598,140.86365944005027,68.83605485223518,160.00575722935224,155.14629491105993,12.988397265207352,7.682640236307145
120,126.3807603581914,161.66949691255203,58.55654997920115,178.85218538002064,142.2717414200044,111.87676668506408,8.137274967435642
121,92.66071019204527,178.27711059962357,133.3751291913098,178.0693118281832,124.6019682060041,21.014537143186242,7.230355641257442
122,91.68349680664922,175.514110457991,77.04094627860273,174.7261328405265,143.26583806429286,60.82339653679574,7.117763233083712
123,96.148096179215,176.30779891589856,136.6787432216769,177.19918950501713,156.6942377521704,82.68738681975107,6.5241343640858
124,141.22369241740847,104.40656046464277,100.64634139117162,178.24343796917591,167.3293341999714,88.87135224210327,6.816098211637078
125,151.25807859367598,165.90337450695768,90.79216433945375,171.23591858296507,170.75150865685217,99.46774917913632,7.117046639557323
126,154.45555280821264,162.93074088131445,78.73900738249748,165.98874953413437,174.93181754355874,97.99539144151383,7.113584731198195
127,130.4194580010359,171.9343941511062,84.0832583057669,161.14555563694083,177.12885713592496,103.1373495643762,7.127503758873914
128,127.6993326836,173.55551835626352,85.65997263360097,157.2076014080935,176.75215479330825,101.70595422938045,7.122106916071589
129,123.94012224442308,171.00886511634866,86.48709934167317,156.7250451805353,173.12714453790136,107.86751971359936,6.711974301931872
130,116.26605093738668,175.34324921796707,90.14836738384419,158.51424932688127,163.87810601466407,101.74072253140595,6.632660440936392
131,118.4906997370212,170.63974080631084,80.69360710123352,158.17993608833507,156.2100805317023,92.85105246719053,7.566953868739896
132,120.08453670740165,177.29371342611853,80.47851376044567,161.1583560720762,145.81990314784667,94.68846218380588,8.30778856523294
133,110.80963035694226,152.1936625494685,64.11295609478154,170.07889779557064,130.9056144185174,101.18728603283758,8.29948424885881
134,104.88199032525267,174.05219415053972,116.34691577782513,177.14032452660652,122.13433836499652,76.2175486515965,9.353976281337962
135,104.14823420376477,160.24491498620662,126.13428594269902,179.58028012043738,129.9286466418423,97.98315221125024,8.857380246111088
136,178.11332824001377,157.41321743462984,96.46242907896242,98.49373795484073,176.3163231755708,66.06308199363728,8.987680272066624
137,173.29232200949284,168.6516636429006,93.46661717004771,131.0912863984883,112.0650847334897,94.17202879706586,8.202533526918591
138,165.93272742788375,174.38272148304668,100.60976864937781,148.63262301086488,138.9561739638502,130.22480073413863,7.595926850013684
139,161.67640858706028,176.10634032249067,89.70205584518455,153.96975265512847,174.70315572784713,102.87784225705084,7.655240914945637
140,158.48829967612056,176.65412791354174,91.24924130641814,156.96276860631917,170.92834096975594,122.01806640823418,7.311546151030808
141,155.8943035555138,175.72207798895056,97.02985949718422,156.23602904150226,158.04108316858168,101.71696993802139,7.2407241966658535
142,154.61830690793283,171.70272112152838,95.6881131770726,155.6346254978694,162.1291498716781,122.62040679670473,7.330443433756466
143,156.64073898023108,162.06479502187574,91.30885088195271,159.79946022899156,170.17804549963913,112.36248788292991,7.752564900361658
144,160.23274030829128,149.3254847256516,87.32971784688856,161.51849344930616,164.22334589518601,105.11654641200964,8.27745131006921
145,160.05186573514322,144.83641597996643,70.30096679198313,138.37084907396007,149.1418585835557,98.58736354087414,8.959894062414401
146,113.00209588797688,141.78097435203958,65.4748020819425,176.83056476334673,142.37384630668708,84.92553018858587,9.671370413696604
147,90.73243548639398,176.54008616679545,90.37742024298745,177.8312280152451,122.54934941659597,88.65353926101855,7.664994870688883
148,90.54945121511878,175.21779561155574,131.43686912657859,174.75957723470646,134.83631827594672,58.98260038084795,7.277896923433821
149,89.04693638748698,169.3778854267591,98.38451559137093,178.00492995794974,160.6321558124807,90.37346513453063,7.629236972204847
150,103.08134629869423,155.0550005179737,83.5535939315978,176.19879564767137,168.69825039310584,92.34623069286704,7.954658866212065
151,147.65518985518958,173.9147389249021,70.41000917226862,170.0874898357068,172.68933662156343,101.11519952248635,8.051875108106188
152,154.28669025372713,159.94616102237651,80.29585414042195,165.95038995780692,175.5510121202835,91.69690049576579,7.394412848464058
153,153.36403338900058,157.5753720958272,21.004232033010616,161.72648171261162,178.463367472841,98.10416988488372,6.343903652135475
154,125.77333730165844,170.2732711624762,83.6947785365937,156.5095522817885,178.5144764974782,92.43418390724077,6.799010415126448
155,114.48246981827468,172.56060395757672,85.76490396517815,153.5915555047654,176.21931321761775,102.33764097609755,7.083260017180569
156,116.63144747007428,178.64067849225933,88.03023570803562,152.10631186412417,172.41113578189223,97.65870818258638,7.268534528102126
157,118.79083064962818,170.31819740620676,87.68787174256535,152.84825248108152,164.73563483632708,83.35301583991767,7.785781766085376
158,111.4000601373206,164.50221775225546,72.5276168133661,155.0514486156684,155.5287470602983,72.83618018403712,8.177041098379826
159,92.77509584646455,177.4723650707079,139.3581713652629,163.6768348382775,139.70693583854833,91.35332144129248,8.357122386231513
160,102.59034891822304,159.49604068197678,129.94488775038417,177.5004021682577,117.64914825345954,100.16153641147761,8.349402914362056
161,99.92691213688309,164.38011343136415,128.75234912505292,178.12275230342712,119.3912357500748,91.12145777913814,7.643941447619774
162,135.793878723982,155.1268520520719,80.89456566243825,158.9780623794173,106.82736085866895,149.66865961419762,8.15662064004806
163,100.34966240359954,168.48260461263234,130.8261889998622,162.51430276824664,124.06469518946408,129.33346797689842,8.15550356615428
164,169.57071144625277,175.29244875321106,95.79052896822253,162.24483944669288,138.0380144273935,0.9786423521878053,7.392912383847034
165,164.20150414125789,176.45487968652165,96.98322548598746,160.1518236687896,152.75243930233793,102.00344129453967,7.3604155262258395
166,159.88893382886678,176.90164895407858,84.78875864246253,155.29472498802036,162.5518416958945,127.38787793576806,6.856799115204867
167,156.71317084212362,178.35363133732704,90.78193968442167,154.7475848927667,167.5534881998753,94.41771612530958,6.170132077897212
168,156.89957526438792,175.51963063098106,93.3260485023503,154.95240161153822,169.38810789387256,111.52279881850257,5.879949935785349
169,158.2154397942737,168.7277649017565,98.4277072891068,157.0465660903688,163.81754363588257,100.21914700364596,5.834757753371718
170,159.13626585169965,159.59136708502186,93.43084797060862,156.75332249165606,170.1271277574326,104.11545379289792,6.496066615148554
171,164.70146912692246,145.71801286315352,90.96669599983991,159.7046506549805,162.52078906441778,94.75057297291399,7.086542821405472
172,166.17338741888338,139.22463871620423,85.77567629404743,143.64880127873909,142.3531595898417,94.50184025349333,7.5776933203743075
173,100.52173431591197,158.6636890577559,165.5195595833761,179.16362097364916,136.8090821891933,83.28744895388287,7.554954826235523
174,88.20817304601583,176.9360030990046,78.78452213423486,174.19468088129017,126.80425469041072,107.96943696879185,5.498123495229761
175,88.19271203652548,174.75668090547964,149.00674009605663,173.6341033936106,145.95250524072185,91.36807173578545,5.562762760897319
176,89.15395043411212,174.2280618465331,133.53097146237087,178.45894331070468,159.50037589424778,94.90350633328781,5.80792954471274
177,104.89178624564724,167.5971608699304,87.64482114340487,177.2469780027115,165.05614125844173,96.6789407457113,5.654499839140337
178,102.9871549146528,165.65804125426425,137.46299033149182,171.17600878329714,170.7620004169996,98.57994287396112,5.31865778131819
179,108.6848154103737,168.9795010135913,83.92161208419863,164.38942154663903,176.47780393754988,99.59605754951141,5.529429550135902
180,110.3896606368211,179.53808487956084,96.94968258555771,159.45507799624758,178.36696724835156,99.29027026142957,5.5205719661938435
181,109.17693421690731,177.0532423701279,90.34748129324278,156.68048888021943,176.0777446772306,99.71236590995287,5.511904386212516
182,105.55619418770536,155.3901621931673,129.54891884042596,156.72191006385702,170.9483860047581,106.08879607305406,5.309577866469659
183,105.88517225495119,167.64940871173386,103.76779925412394,155.8204967218423,163.7378942239439,101.42568005350803,5.906650879178207
184,94.49259368595457,156.15009113054825,92.86745176864154,154.6114452943105,158.3167609802724,91.76741656168542,7.3186518278319825
185,92.1412976700308,173.03707236212708,73.7791836994432,162.08440872763273,143.53955465796764,95.96843983583717,8.20136194007438
186,96.49086074231478,173.32771236345994,130.46622302749685,174.34310745202458,123.96758429830082,100.58749959278316,7.69628413837025
187,96.97271890633165,171.3672169356289,125.394966137469,179.05389645283776,121.40917188767041,93.54294441972434,7.394207240342515
188,108.0142587647655,170.4931256825134,39.458683754839285,174.8753451408491,124.99729066021906,83.4196759831141,7.854136949293212
189,179.77533642818725,162.70361726429206,93.19309416086857,146.29791406234682,119.78198625949372,102.19728960308072,7.803654421387953
190,168.36974543788287,174.49945149793407,99.8574018474849,161.2464068343595,135.44557489470085,91.85925863718406,7.686935028599218
191,164.5382676136243,175.77484874321212,95.51903271528387,160.42360582792392,152.1870864867641,94.81183229244306,7.025273904219419
192,161.4150974398819,176.31970676584191,90.24336033823263,158.86352260947191,166.41214365390204,72.06909669425191,6.598808021585143
193,159.02748652443364,175.15178562494427,95.27035605300307,156.99353976545842,173.27825354183628,93.20080353514005,6.0892847683748075
194,157.89706154649892,172.34010614673488,97.02373404845383,156.29496493299953,170.18640984780953,97.32918829839922,5.677199972691291
195,157.34849548934235,167.30420991065444,97.20930851452898,157.43391597550863,158.26042627891098,102.88165049304419,6.22276150312701
196,162.02695659219177,153.87140382586006,91.58660003754537,160.26578511741607,168.1148258310953,125.11651134717182,6.858366259259392
197,164.51799870769105,143.10833525216339,93.61341406451145,159.80407358051139,166.06768444617222,106.04487515871273,7.830917109604568
198,163.65435530475057,142.0065851848345,173.44316842745985,146.1251895945369,158.22677469142062,99.42960529807294,8.732568977680291
199,91.11244059196525,176.5245729202335,73.07407794700146,178.38424863015933,119.09898621377644,104.9767744568058,7.343593081349778
200,93.06932012305995,179.16594931006367,116.48055303705083,175.45724688273862,126.56112452889035,69.87117214295935,6.759477352624559
201,93.18014996901404,178.74234808249957,142.20287042829187,176.46977304531745,158.35416029708074,76.12608398692976,7.8196561871137344
202,94.42048801162039,178.8010732319881,148.1059827513189,177.2956749312725,167.34286267864982,85.36265416040183,8.031398301370732
203,109.99765383883265,176.93271899070393,78.63904983249742,173.3872733628807,169.36370673952752,100.48455788277145,7.9459100527986575
204,113.76794626976222,176.95289416742997,77.75566323818562,165.5493552721035,175.31330845026176,98.9827018955452,8.477964759518118
205,119.53691466787957,178.45887809132955,90.0133588278175,160.99915048385586,178.23581518244305,101.80033824444078,7.9706019799761725
206,125.39376252984876,179.1931282277268,92.10514328493649,156.52096459794924,178.9234607064066,95.89489209808798,7.88482969963333
207,116.21857134326505,173.7151715667981,87.51964788624167,153.3636165852678,177.74443755964302,102.8782725781479,7.8562746023629995
208,114.02500498164929,173.066017327396,88.56725927138659,153.23458416207023,172.5452918783818,100.17389116794303,7.779600468712086
209,92.88762855915809,179.3253294977164,134.71483439769952,156.48254899391307,162.96568692124035,102.68687779910564,7.586905947243852
210,91.18357679102985,155.5962696701317,98.81695214591188,154.8399711694755,158.66043651846186,107.19352467419515,8.618802958322378
211,99.29570821594828,174.40634934278657,136.85163738670798,163.449551782422,140.57333263640794,94.66114438054927,9.083404179508124
212,102.93412805654614,177.91460586184974,89.88611262617572,176.83870902739147,118.33268343182166,99.70650415193428,9.339777162555038
213,101.10087692211914,167.51794469496258,116.63821161337324,178.60125202346364,122.84121309408339,76.72241511582551,9.36321769329183
214,102.16759574252043,165.59460106503852,132.40960994198215,173.54430832864404,150.72776799282985,77.47334000398888,9.623719193123772
215,117.20714217912519,157.60533494811904,85.20201324560888,177.31060494617947,156.24294897578557,75.55560665020289,9.787469652747196
216,165.69088857077523,147.79119578881432,84.36705670131744,165.97025363072288,143.89516703714293,26.740780161663885,9.515535195182672
217,159.7362302698887,178.77630993608727,92.59921804720088,160.89045209031048,169.43802350510774,99.5279268394361,9.530483300515987
218,157.10429185083302,176.83955561814932,81.71341685487263,146.0482740842985,148.0087954904087,90.58451631808535,8.771753015086368
219,154.99983385622266,178.4089493120461,90.73258722647977,150.9658977056713,165.43083590907437,77.14473131376036,8.063600044829167
220,154.7828189610069,175.61775710518856,92.04308338220257,153.26064113688224,166.79614887369678,82.96442207455081,7.6175005942900205
221,154.50020236752712,169.19621378892646,99.18410309798848,153.77129630077167,161.06920512218377,108.04539760342277,7.8354365995461785
222,157.76196133059048,157.84517679933697,98.49331310665046,155.66441183295007,171.65248318849382,105.04220989507665,7.751417894178345
223,162.43410876304077,145.31880314727576,92.2117840636939,158.05009194936054,162.26213623829784,109.06353683995512,7.923685208842325
224,172.47507445545992,106.0907669190995,87.03854235371037,157.4196873973445,142.95509724112344,100.3821865641856,8.3973908875293
225,88.09807371511262,174.45726000453655,105.92870440254471,179.007166312853,124.1915988993934,85.9860797451818,7.727625779908767
226,91.84495115062224,179.80009790160028,121.88420968342513,173.9717179550713,125.28747949907999,105.02348986181211,6.17164682964208
227,89.74831594029472,174.16524103917405,149.1251721869125,179.4380501706195,160.09081331515833,92.70347217102942,6.218155897324507
228,90.81792731211256,173.44754736312717,125.81284480968674,179.4903560846767,164.2947757105912,91.37812834152595,6.35048653676471
229,100.2924765804249,167.7852131573553,141.0976245369643,173.1426927171326,170.46145400556733,98.63261981753352,6.857316027678217
230,128.3360250653942,155.74398353000421,92.74978749878291,168.5445236318502,172.30644501106948,95.21278027336668,6.584478495983688
231,126.90726075198178,160.81172015997328,80.478468472888,162.7882206882374,175.14987298792812,100.43112397178915,6.641977906182817
232,114.19648146302646,176.77217358597125,84.37484897901203,155.7846157557642,178.566602392933,99.27138015018596,6.61912897058742
233,105.6642069882611,175.17821437238598,91.40314477484836,150.9377505822651,177.8289082863359,100.70686761419924,6.866466887717988
234,105.1662254607461,174.73127301378582,90.45461861752874,148.50468964300325,179.53930498172227,105.91182395972486,6.936499534573779
235,118.55197661333855,178.73401036753756,90.72640881738215,150.23943768870038,172.5099743478118,105.65850929781764,6.499799630118072
236,120.53804369896945,175.80174479407535,82.62003691260269,150.63061179342256,178.38285899626325,112.61777164169965,6.2460598675576176
237,118.68439515814786,172.59648252726998,75.69960964344507,153.09925544432494,158.70352943692583,89.74117241028807,6.77610206197759
238,151.360750959234,165.48992116465578,82.43605837155184,163.22156261491915,139.62986012581067,93.82621351401166,6.429947252880332
239,106.553337970389,152.42220133306697,136.8113646302467,174.34588694568995,124.60941395312706,105.47760127109406,5.678305353373046
